"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"363812","genocidaire",,"divusazaon"
"363813","genocidal",,"dovisuan"
"363814","genocidally",,"arupesuto"
"363815","genocide",,"uripasot"
"363816","genocided",,"devosie"
"363817","genocider",,"dovisui"
"363818","genocides",,"uripaso"
"363819","genociding",,"devosiet"
"363820","genocidism",,"iropusin"
"363821","genocidist",,"dovisue"
"363822","genocline",,"divusien"
"363823","genocompatibility",,"iropuhaqa"
"363824","genocompatible",,"divusefuin"
"363825","genocopied",,"davesii"
"363826","genocopy",,"erapohet"
"363827","genodeme",,"erapizo"
"363828","genodermatology",,"devotawuin"
"363829","genodermatose",,"uripezehun"
"363830","genodermatosis",,"arupozohat"
"363831","genodermatotic",,"dovitewaen"
"363832","genodiversity",,"dovitukio"
"363833","genoeconomic",,"uripotije"
"363834","genoeconomics",,"uripotijin"
"363835","genoed",,"uripune"
"363836","genoese",,"devovan"
"363837","genoeser",,"uripowot"
"363838","genoeses",,"devoviun"
"363839","genoesest",,"iropewan"
"363840","genoframe",,"divuluen"
"363841","genogram",,"erapaqi"
"363842","genograms",,"erapaqat"
"363843","genographic",,"arupuqeqon"
"363844","genogrinder",,"devomotaon"
"363845","genogroup",,"dovimie"
"363846","genogroupable",,"devomojoat"
"363847","genogrouped",,"iropoqokot"
"363848","genogrouping",,"iropoqokan"
"363849","genoing",,"uripaen"
"363850","genoise",,"doviret"
"363851","genoises",,"dovirui"
"363852","genoism",,"devoru"
"363853","genoless",,"iropozan"
"363854","genolier",,"devoviin"
"363855","genolla",,"devove"
"363856","genollas",,"devovein"
"363857","genology",,"uripihet"
"363858","genom",,"devoza"
"363859","genomal",,"iropiia"
"363860","genomathematics",,"oreporetot"
"363861","genome",,"davein"
"363862","genomes",,"daveza"
"363863","genomescape",,"uripuzozon"
"363864","genomesize",,"iropize"
"363865","genometabolic",,"uripuzitu"
"363866","genometastasis",,"devozadiun"
"363867","genometric",,"davezuan"
"363868","genometrics",,"davezudiun"
"363869","genomewide",,"uripuzet"
"363870","genomewise",,"dovizeun"
"363871","genomic",,"devoze"
"363872","genomical",,"iropise"
"363873","genomically",,"devozivion"
"363874","genomicist",,"iropisot"
"363875","genomicization",,"arupasivu"
"363876","genomicize",,"uripusi"
"363877","genomics",,"devoziin"
"363878","genomisotopic",,"devozibeu"
"363879","genomodulatory",,"davezizeo"
"363880","genomospecies",,"arupahiqi"
"363881","genomotype",,"davezian"
"363882","genomovar",,"divuzeen"
"363883","genomovirus",,"devozukai"
"363884","genoms",,"devoat"
"363885","genon",,"iroput"
"363886","genonema",,"erapozet"
"363887","genonym",,"iropuia"
"363888","genopathy",,"arupirin"
"363889","genopharmacology",,"devohosuen"
"363890","genophilia",,"oreparan"
"363891","genophobe",,"uriporet"
"363892","genophobia",,"erapure"
"363893","genophobias",,"erapuravin"
"363894","genophobic",,"arupiro"
"363895","genophore",,"uriporon"
"363896","genophyte",,"iroperun"
"363897","genoplasty",,"iropezua"
"363898","genopolitical",,"duvahopiat"
"363899","genopolitics",,"orepahive"
"363900","genoprevalence",,"arupiqalon"
"363901","genoprotective",,"arupiqugan"
"363902","genoproteomic",,"iropeqogon"
"363903","genorheithrum",,"iropirivan"
"363904","genorheitron",,"aruparavan"
"363905","genos",,"divuqi"
"363906","genoserotyping",,"devoqawein"
"363907","genosome",,"doviqai"
"363908","genospecies",,"arupejaza"
"363909","genostress",,"doviqaun"
"363910","genosubtype",,"orepidugen"
"363911","genosubtyped",,"duvaqituot"
"363912","genosubtypes",,"orepidugon"
"363913","genosubtyping",,"duvaqituan"
"363914","genote",,"uripee"
"363915","genothalmic",,"iroparufo"
"363916","genotoxic",,"doviwaat"
"363917","genotoxically",,"doviwameen"
"363918","genotoxicant",,"davewimuu"
"363919","genotoxicity",,"erapihuvot"
"363920","genotoxicological",,"davewimuua"
"363921","genotoxicology",,"arupohivu"
"363922","genotoxin",,"orepuhen"
"363923","genotranscriptome",,"doviwiseu"
"363924","genotranscriptomic",,"divuwusoun"
"363925","genotropic",,"uripeqan"
"363926","genotropism",,"orepuqeqat"
"363927","genotypable",,"davewicoan"
"363928","genotype",,"davewio"
"363929","genotyped",,"orepumin"
"363930","genotypes",,"davewiet"
"363931","genotypewise",,"doviwaciin"
"363932","genotypic",,"devowuot"
"363933","genotypical",,"iropamivot"
"363934","genotypically",,"devowucaat"
"363935","genotypicities",,"orepumovin"
"363936","genotypicity",,"arupomavon"
"363937","genotypification",,"arupomaven"
"363938","genotypified",,"devowucaan"
"363939","genotypify",,"orepumon"
"363940","genotyping",,"orepumi"
"363941","genotypization",,"arupomave"
"363942","genouill",,"duvabeu"
"363943","genouillere",,"arupisefen"
"363944","genouilleres",,"arupisefon"
"363945","genous",,"dovio"
"363946","genova",,"arupone"
"363947","genovae",,"uripiu"
"363948","genovar",,"divudu"
"363949","genovariant",,"devodewaet"
"363950","genovariation",,"divudiwoin"
"363951","genovas",,"arupuana"
"363952","genovera",,"dovideet"
"363953","genovesa",,"uripizote"
"363954","genovese",,"orepezea"
"363955","genoveva",,"davedua"
"363956","genovevas",,"daveduen"
"363957","genovino",,"devodiot"
"363958","genpop",,"deviat"
"363959","genpresse",,"devicau"
"363960","genpuku",,"orefau"
"363961","genral",,"devaan"
"363962","genre",,"irojee"
"363963","genred",,"davue"
"363964","genrefication",,"doveveteet"
"363965","genrefied",,"irojemat"
"363966","genrefies",,"devavaot"
"363967","genreflecting",,"arujimefat"
"363968","genrefy",,"duvivi"
"363969","genrefying",,"arujimen"
"363970","genreing",,"duvivee"
"363971","genreless",,"divovia"
"363972","genrelessness",,"orejazodan"
"363973","genrelization",,"irojezeson"
"363974","genres",,"irojoi"
"363975","genric",,"urijue"
"363976","genring",,"davuret"
"363977","genro",,"eraji"
"363978","genros",,"erajae"
"363979","gens",,"devea"
"363980","gensan",,"orecata"
"363981","gensans",,"orecee"
"363982","gensdarmes",,"duvutue"
"363983","gensel",,"eracot"
"363984","genseng",,"eracuena"
"363985","gensengs",,"eracufon"
"363986","genseric",,"iroceqi"
"363987","genserics",,"iroceqat"
"363988","genset",,"orecan"
"363989","genshin",,"duvununa"
"363990","genship",,"divina"
"363991","genshu",,"irocet"
"363992","gensing",,"oreciot"
"363993","gensini",,"eracoon"
"363994","gensler",,"duvuvi"
"363995","gensmer",,"eraceo"
"363996","genson",,"iroceta"
"363997","genss",,"deveq"
"363998","genstat",,"devewat"
"363999","gensym",,"deveana"
"364000","gensymed",,"orecupe"
"364001","gensyming",,"orecupet"
"364002","gensyms",,"develun"
"364003","gent",,"iroqt"
"364004","genta",,"uriqie"
"364005","gentamicin",,"doviniu"
"364006","gentamicins",,"doviniteot"
"364007","gentamycin",,"duvanain"
"364008","gentamycine",,"divununoon"
"364009","genteel",,"dovivo"
"364010","genteeler",,"uriqoza"
"364011","genteelest",,"iroqezat"
"364012","genteelise",,"devovaot"
"364013","genteelised",,"iroqezuve"
"364014","genteelises",,"devovapao"
"364015","genteelish",,"aruqiza"
"364016","genteelising",,"iroqezuvet"
"364017","genteelism",,"davevuan"
"364018","genteelisms",,"davevupuun"
"364019","genteelize",,"aruqizu"
"364020","genteelized",,"dovivepeat"
"364021","genteelizes",,"aruqizevot"
"364022","genteelizing",,"dovivepeo"
"364023","genteellier",,"davevupoat"
"364024","genteelliest",,"duvavipeo"
"364025","genteelly",,"aruqize"
"364026","genteelness",,"eraquzojat"
"364027","genteelnesses",,"aruqizejen"
"364028","gentelec",,"dovivoen"
"364029","genter",,"daveu"
"364030","gentes",,"oreqan"
"364031","genthelvite",,"iroqizulot"
"364032","genthite",,"oreqosot"
"364033","genthner",,"divunaa"
"364034","gentiamarin",,"eraqoritin"
"364035","gentian",,"duvaran"
"364036","gentiana",,"daveraen"
"364037","gentianaceae",,"duvaruhein"
"364038","gentianaceaes",,"duvaruhea"
"364039","gentianaceous",,"daverahou"
"364040","gentianae",,"duvaruun"
"364041","gentianal",,"eraqoran"
"364042","gentianales",,"aruqerito"
"364043","gentianaleses",,"uriqarote"
"364044","gentianaless",,"aruqeritet"
"364045","gentianalesses",,"uriqarotin"
"364046","gentianas",,"daveraon"
"364047","gentianella",,"devorehoet"
"364048","gentianellae",,"daverahee"
"364049","gentianellas",,"devorehoi"
"364050","gentianic",,"duvaruu"
"364051","gentianin",,"uriqari"
"364052","gentianine",,"iroqurin"
"364053","gentianoides",,"oreqiracan"
"364054","gentianophil",,"uriqaroca"
"364055","gentianophilic",,"uriqarocon"
"364056","gentianophilous",,"aruqerico"
"364057","gentianophobic",,"iroqurecat"
"364058","gentianopses",,"uriqaroce"
"364059","gentianopsid",,"dovirohoo"
"364060","gentianopsis",,"aruqerican"
"364061","gentianopsises",,"uriqaroco"
"364062","gentianopsisses",,"uriqarocet"
"364063","gentianose",,"daveraan"
"364064","gentians",,"duvaruuna"
"364065","gentianwort",,"duvaruhoo"
"364066","gentibioside",,"uriqasoce"
"364067","genticide",,"duvareun"
"364068","gentier",,"davera"
"364069","gentiest",,"duvariat"
"364070","gentiin",,"divura"
"364071","gentil",,"duvai"
"364072","gentile",,"divurin"
"364073","gentiledom",,"aruqeza"
"364074","gentileism",,"devoreet"
"364075","gentiler",,"eraqozon"
"364076","gentiles",,"divuria"
"364077","gentilesse",,"doviroun"
"364078","gentilesses",,"doviropeu"
"364079","gentilest",,"aruqezin"
"364080","gentilhomme",,"uriqazecu"
"364081","gentilhommes",,"uriqazecot"
"364082","gentilic",,"duvarue"
"364083","gentilicial",,"eraqozuzot"
"364084","gentilician",,"aruqezizon"
"364085","gentilicious",,"daveratua"
"364086","gentilicium",,"devoretaan"
"364087","gentilicius",,"divuritoun"
"364088","gentilis",,"duvaruua"
"364089","gentilisation",,"duvarutiun"
"364090","gentilisations",,"duvarutiu"
"364091","gentilise",,"divuriet"
"364092","gentilised",,"aruqezaa"
"364093","gentilises",,"divurii"
"364094","gentilish",,"oreqizon"
"364095","gentilising",,"aruqezidat"
"364096","gentilism",,"dovirou"
"364097","gentilisms",,"doviroot"
"364098","gentilit",,"eraqozan"
"364099","gentilitial",,"divuritie"
"364100","gentilitian",,"dovirotoo"
"364101","gentilities",,"aruqezigon"
"364102","gentilitious",,"oreqizagu"
"364103","gentility",,"iroquzu"
"364104","gentilization",,"iroquzesan"
"364105","gentilizations",,"iroquzesun"
"364106","gentilize",,"oreqizo"
"364107","gentilized",,"duvaruin"
"364108","gentilizes",,"oreqizet"
"364109","gentilizing",,"duvarutai"
"364110","gentill",,"aruqee"
"364111","gentille",,"uriqazen"
"364112","gentilly",,"oreqiza"
"364113","gentilshommes",,"uriqazoto"
"364114","gentiobiase",,"divuretoi"
"364115","gentiobiose",,"duvarotio"
"364116","gentiobioside",,"eraqohivo"
"364117","gentiobiosidoacovenoside",,"daverituat"
"364118","gentiobiosyl",,"iroquhavet"
"364119","gentiobiosylnerigoside",,"duvarotiot"
"364120","gentiobiosylodoroside",,"daverituet"
"364121","gentiobiosyloleandrin",,"devorutaot"
"364122","gentiobiulose",,"uriqahevot"
"364123","gentiocyanin",,"iroquheren"
"364124","gentiodelphin",,"duvarozaat"
"364125","gentiolactone",,"daveripoot"
"364126","gentiopicrin",,"doviraceet"
"364127","gentiopicroside",,"davericuon"
"364128","gentis",,"iroqet"
"364129","gentisate",,"daveroet"
"364130","gentisates",,"daveroi"
"364131","gentisein",,"doviruun"
"364132","gentisic",,"iroquwat"
"364133","gentisin",,"divuraen"
"364134","gentisins",,"divuraon"
"364135","gentium",,"aruqeun"
"364136","gentle",,"divuun"
"364137","gentlebeing",,"devovatoet"
"364138","gentleboy",,"aruquze"
"364139","gentled",,"aruquia"
"364140","gentlefolk",,"duvavio"
"364141","gentlefolks",,"duvavinuet"
"364142","gentlegirl",,"divuvoan"
"364143","gentlehanded",,"davevusoat"
"364144","gentlehearted",,"dovivesiin"
"364145","gentleheartedly",,"aruquzofan"
"364146","gentleheartedness",,"eraqazifon"
"364147","gentlehood",,"dovivee"
"364148","gentlehoods",,"dovivesoin"
"364149","gentlelady",,"duvavie"
"364150","gentlema",,"doviveon"
"364151","gentleman",,"oreqeza"
"364152","gentlemanhood",,"eraqazito"
"364153","gentlemanhoods",,"eraqazitet"
"364154","gentlemanise",,"eraqazitin"
"364155","gentlemanises",,"eraqazita"
"364156","gentlemanish",,"davevufoot"
"364157","gentlemanism",,"aruquzoti"
"364158","gentlemanize",,"davevufoe"
"364159","gentlemanized",,"oreqezutan"
"364160","gentlemanizes",,"davevufoin"
"364161","gentlemanizing",,"oreqezuta"
"364162","gentlemanlike",,"devovafiun"
"364163","gentlemanlikely",,"uriqizetet"
"364164","gentlemanlikeness",,"aruquzoto"
"364165","gentlemanlikenesses",,"uriqizete"
"364166","gentlemanlily",,"eraqaziten"
"364167","gentlemanliness",,"oreqezutaa"
"364168","gentlemanlinesses",,"eraqazitun"
"364169","gentlemanlinesss",,"oreqezuten"
"364170","gentlemanly",,"davevufoun"
"364171","gentlemans",,"oreqezen"
"364172","gentlemanship",,"uriqizeta"
"364173","gentlemanships",,"uriqizeten"
"364174","gentleme",,"davevuo"
"364175","gentlemen",,"aruquzu"
"364176","gentlemens",,"aruquzot"
"364177","gentlemouthed",,"iroqozacen"
"364178","gentlene",,"oreqezu"
"364179","gentleness",,"oreqezo"
"364180","gentlenesse",,"eraqazufat"
"364181","gentlenesses",,"eraqazufe"
"364182","gentlepe",,"eraqazen"
"364183","gentlepeople",,"oreqezofi"
"364184","gentleperson",,"eraqazefin"
"364185","gentlepersonly",,"duvavicaan"
"364186","gentlepersons",,"eraqazefa"
"364187","gentler",,"eraqao"
"364188","gentles",,"divuvu"
"364189","gentleship",,"davevuun"
"364190","gentlesir",,"eraqazan"
"364191","gentlesome",,"doviveun"
"364192","gentlesse",,"dovivei"
"364193","gentlest",,"aruquzun"
"364194","gentlethem",,"davevuana"
"364195","gentlethems",,"davevudiun"
"364196","gentlewo",,"divuvoot"
"364197","gentlewoman",,"oreqezucon"
"364198","gentlewomanhood",,"eraqazici"
"364199","gentlewomanish",,"davevulaet"
"364200","gentlewomanlike",,"devovaleot"
"364201","gentlewomanliness",,"oreqezucona"
"364202","gentlewomanlinesses",,"eraqazicot"
"364203","gentlewomanly",,"davevulaot"
"364204","gentlewomans",,"oreqezucan"
"364205","gentlewomen",,"aruquzoco"
"364206","gentlewomens",,"aruquzocet"
"364207","gentlier",,"eraqason"
"364208","gentliest",,"aruqusin"
"364209","gentling",,"aruqusot"
"364210","gently",,"devoan"
"364211","gentman",,"dovizet"
"364212","gentner",,"aruqean"
"364213","gentobiase",,"divufuen"
"364214","gentofte",,"aruqome"
"364215","gentoo",,"orequn"
"364216","gentoos",,"orequua"
"364217","gentrice",,"davecoo"
"364218","gentrices",,"davecoet"
"364219","gentries",,"davecoen"
"364220","gentrification",,"aruqasavin"
"364221","gentrifications",,"aruqasava"
"364222","gentrified",,"devocien"
"364223","gentrifier",,"dovicuin"
"364224","gentrifiers",,"dovicunea"
"364225","gentrifies",,"uriqusat"
"364226","gentrify",,"oreqosa"
"364227","gentrifying",,"divucaniu"
"364228","gentry",,"divuuna"
"364229","gentryi",,"divucin"
"364230","gentrys",,"divucu"
"364231","gentryville",,"aruqameven"
"364232","gentryvilles",,"aruqamevon"
"364233","gents",,"iroque"
"364234","gentu",,"oreqa"
"364235","gentue",,"eraqin"
"364236","genty",,"aruqoe"
"364237","gentz",,"dovim"
"364238","gentzenian",,"dovimeun"
"364239","gentzenization",,"davemuhuo"
"364240","gentzler",,"davemao"
"364241","genu",,"davou"
"364242","genua",,"devina"
"364243","genual",,"orewati"
"364244","genubath",,"uriwura"
"364245","genucius",,"duveseat"
"364246","genuciuss",,"duvesee"
"364247","genuclast",,"duvesuun"
"364248","genucubital",,"erawodivun"
"364249","genufacial",,"dovuloe"
"364250","genuflect",,"erawuzi"
"364251","genuflected",,"dovulopeun"
"364252","genuflecting",,"dovulopeen"
"364253","genuflection",,"divalipoe"
"364254","genuflections",,"divalipoin"
"364255","genuflective",,"devilepaon"
"364256","genuflector",,"devilepaet"
"364257","genuflectors",,"devilepai"
"364258","genuflectory",,"divalipoat"
"364259","genuflects",,"erawuzat"
"364260","genuflex",,"uriwozo"
"364261","genuflexed",,"davolaon"
"364262","genuflexes",,"iroweze"
"364263","genuflexing",,"davolapuin"
"364264","genuflexion",,"devilepaia"
"364265","genuflexions",,"devilepaat"
"364266","genuflexuous",,"uriwozune"
"364267","genuglyphics",,"erawazaqo"
"364268","genuillieres",,"irowuzuven"
"364269","genuine",,"uriwaot"
"364270","genuinel",,"davoroet"
"364271","genuinely",,"dovuruat"
"364272","genuinen",,"duvereun"
"364273","genuineness",,"divarapoi"
"364274","genuinenesses",,"dovurupea"
"364275","genuiner",,"dovurui"
"364276","genuiness",,"uriwafet"
"364277","genuinest",,"deviriot"
"364278","genuinfluencer",,"aruwefafun"
"364279","genuinity",,"duverein"
"364280","genung",,"erawo"
"364281","genupectoral",,"dovuhevoin"
"364282","genuphallation",,"davohesoon"
"364283","genuphobia",,"irowerin"
"364284","genus",,"davoqo"
"364285","genusaurus",,"orewiro"
"364286","genuses",,"duveqon"
"364287","genuwine",,"orewosin"
"364288","genvieve",,"devuraun"
"364289","genwunner",,"arudifu"
"364290","geny",,"divuo"
"364291","genyantrum",,"erakafat"
"364292","genye",,"doviv"
"364293","genymotion",,"dovizain"
"364294","genyonemi",,"orekufo"
"364295","genyonemus",,"erakifat"
"364296","genyonemuses",,"arukofahen"
"364297","genyonemusses",,"arukofahon"
"364298","genyophrynidae",,"urikejebot"
"364299","genyophrynidaes",,"urikejebo"
"364300","genyoplasty",,"arukojeto"
"364301","genyouine",,"irokadun"
"364302","genyplasty",,"irokeze"
"364303","genys",,"divuqo"
"364304","genz",,"aruli"
"364305","genzine",,"duveri"
"364306","geoaccumulation",,"dezusiguu"
"364307","geoacoustic",,"dozasagee"
"364308","geoacoustical",,"urumahude"
"364309","geoacoustics",,"dozasagein"
"364310","geoadditive",,"aramovigot"
"364311","geoaesthesia",,"irimewotot"
"364312","geoagiu",,"urumiaa"
"364313","geoagronomic",,"aramuqujan"
"364314","geoanthropology",,"eremobibun"
"364315","geoarbitrage",,"eremesugu"
"364316","geoarch",,"aramaan"
"364317","geoarchaeological",,"irimitatin"
"364318","geoarchaeologically",,"dezucisian"
"364319","geoarchaeologist",,"irimitatu"
"364320","geoarchaeology",,"dizecasain"
"364321","geoarcheaology",,"dizecasuin"
"364322","geoarcheological",,"oromotufen"
"364323","geoarcheologically",,"dazicoseu"
"364324","geoarcheologist",,"oromotufo"
"364325","geoarcheology",,"dozacusien"
