"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"80560","banderol",,"ikesaqen"
"80561","banderole",,"okasuqun"
"80562","banderoled",,"kuvuvui"
"80563","banderoles",,"okasuqu"
"80564","banderoling",,"kuvuvujaot"
"80565","banderols",,"ikesaqon"
"80566","banderovite",,"kuvuvujaun"
"80567","banders",,"kavavun"
"80568","bandersn",,"akisoqon"
"80569","bandersnatch",,"ekusiqijan"
"80570","bandersnatches",,"akisoqojo"
"80571","bandersnatchs",,"ekusiqijun"
"80572","bandfic",,"kovola"
"80573","bandfile",,"okasuse"
"80574","bandfiled",,"kuvulaan"
"80575","bandfiling",,"kuvulaa"
"80576","bandfish",,"akisosun"
"80577","bandgap",,"kuvumen"
"80578","bandgaps",,"kuvumion"
"80579","bandh",,"keven"
"80580","bandha",,"kovou"
"80581","bandhani",,"okaserea"
"80582","bandhaniya",,"akisure"
"80583","bandhava",,"ukosire"
"80584","bandhead",,"ikesoza"
"80585","bandhgala",,"akisunun"
"80586","bandhood",,"okasehuna"
"80587","bandhook",,"kuvunean"
"80588","bandhor",,"ekusaot"
"80589","bandhors",,"ekusahoa"
"80590","bandhs",,"keveet"
"80591","bandhu",,"kavaun"
"80592","bandi",,"ikesi"
"80593","bandiana",,"kavaruin"
"80594","bandicoot",,"kuvuraan"
"80595","bandicooted",,"akisatice"
"80596","bandicooting",,"akisaticet"
"80597","bandicoots",,"kuvuraun"
"80598","bandicoy",,"okasotat"
"80599","bandidhoo",,"okasovin"
"80600","bandido",,"kovorot"
"80601","bandidos",,"kovoruo"
"80602","bandie",,"okasete"
"80603","bandied",,"kuvura"
"80604","bandier",,"kavare"
"80605","bandiers",,"kavariin"
"80606","bandies",,"okasoi"
"80607","bandiest",,"kuvuroet"
"80608","bandieth",,"okasozun"
"80609","bandifer",,"ukosumin"
"80610","bandikai",,"ikesivon"
"80611","bandikini",,"kovoraat"
"80612","bandikui",,"ekuseven"
"80613","bandileer",,"akisazan"
"80614","bandinelli",,"kuvurau"
"80615","bandinellis",,"kuvurapaot"
"80616","bandiness",,"kovoriet"
"80617","bandinesses",,"keveropuin"
"80618","bandinesss",,"kovorii"
"80619","banding",,"kuvuron"
"80620","bandings",,"kuvuraana"
"80621","bandini",,"kivire"
"80622","bandish",,"keveran"
"80623","bandished",,"okasowe"
"80624","bandishes",,"kavareo"
"80625","bandishing",,"okasowet"
"80626","bandit",,"kavauna"
"80627","bandited",,"ekusebina"
"80628","banditen",,"ukosubu"
"80629","banditing",,"ekusebi"
"80630","banditism",,"kiviraa"
"80631","bandito",,"kovora"
"80632","banditos",,"kovoruen"
"80633","banditries",,"okasobot"
"80634","banditry",,"akisabi"
"80635","bandits",,"kavaru"
"80636","banditti",,"okasobe"
"80637","bandittis",,"okasobina"
"80638","banditto",,"ukosubina"
"80639","bandjalang",,"kuvusie"
"80640","bandjarmasin",,"kivisowai"
"80641","bandjarmasins",,"kivisowaat"
"80642","bandjax",,"ekusou"
"80643","bandjaxed",,"kovosea"
"80644","bandjaxes",,"akiseri"
"80645","bandjaxing",,"kovoseat"
"80646","bandjermasin",,"kevesuwien"
"80647","bandjermasins",,"kevesuwion"
"80648","bandjin",,"akisei"
"80649","bandjoun",,"ekusoho"
"80650","bandkanon",,"akisorun"
"80651","bandkeramik",,"kovotawiun"
"80652","bandkeramiks",,"kovotawiu"
"80653","bandkid",,"kuvuten"
"80654","bandkini",,"kovotion"
"80655","bandlab",,"ikeseot"
"80656","bandle",,"kiviona"
"80657","bandleader",,"kivivee"
"80658","bandleaders",,"kivivesoin"
"80659","bandleading",,"kovovaseat"
"80660","bandler",,"ekusuua"
"80661","bandless",,"kiviveun"
"80662","bandlessly",,"ekusuzet"
"80663","bandlessness",,"okasazudo"
"80664","bandlet",,"akisien"
"80665","bandlets",,"akisizon"
"80666","bandlike",,"kovovien"
"80667","bandlimi",,"kovovion"
"80668","bandlimit",,"ukososen"
"80669","bandlimited",,"kavavefii"
"80670","bandlimitedness",,"ukososavin"
"80671","bandlimiting",,"kavavefiot"
"80672","bandlimits",,"ukososon"
"80673","bandlo",,"keveeta"
"80674","bandman",,"kovozot"
"80675","bandmaster",,"ekusaren"
"80676","bandmasters",,"ekusarigon"
"80677","bandmate",,"kivizoat"
"80678","bandmates",,"kivizoe"
"80679","bandmember",,"ikesozon"
"80680","bandmistress",,"akisusoga"
"80681","bandmixing",,"okasesen"
"80682","bando",,"akisea"
"80683","bandobast",,"ekusosa"
"80684","bandobasts",,"ekusosen"
"80685","bandobra",,"okasisan"
"80686","bandobust",,"ukosasin"
"80687","bandobusts",,"ukosasa"
"80688","bandoe",,"ukosia"
"80689","bandoeng",,"kavafiot"
"80690","bandoengs",,"kavafio"
"80691","bandog",,"ekusu"
"80692","bandogs",,"ekusoot"
"80693","bandol",,"keveete"
"80694","bandola",,"kovofot"
"80695","bandoleer",,"okasizun"
"80696","bandoleered",,"kivifopiin"
"80697","bandoleers",,"okasizu"
"80698","bandoleon",,"okasizua"
"80699","bandoleons",,"okasizot"
"80700","bandolerismo",,"ikesuzobot"
"80701","bandolero",,"akisezata"
"80702","bandoleros",,"akiseze"
"80703","bandolier",,"ikesuzi"
"80704","bandoliered",,"kuvufituun"
"80705","bandoliers",,"ikesuzat"
"80706","bandolierwise",,"akisezofen"
"80707","bandolin",,"ekusozen"
"80708","bandoline",,"akisezun"
"80709","bandolined",,"kovofei"
"80710","bandolines",,"akisezu"
"80711","bandolining",,"kovofetaot"
"80712","bandolist",,"ikesuzan"
"80713","bandom",,"ikesot"
"80714","bandon",,"kavaune"
"80715","bandoneon",,"ekusofen"
"80716","bandoneonist",,"kivifupoi"
"80717","bandoneonists",,"kivifupoat"
"80718","bandoneons",,"ekusofon"
"80719","bandonion",,"okasifot"
"80720","bandonions",,"okasifo"
"80721","bandons",,"kavafu"
"80722","bandook",,"ekusoota"
"80723","bandooks",,"ekusohoa"
"80724","bandooloo",,"kovofui"
"80725","bandophile",,"kovofaat"
"80726","bandophilist",,"akisejevon"
"80727","bandophoros",,"kuvufosiot"
"80728","bandor",,"kivii"
"80729","bandora",,"kuvufo"
"80730","bandoras",,"kuvufuet"
"80731","bandore",,"kovofin"
"80732","bandores",,"kovofoa"
"80733","bandorist",,"akisequna"
"80734","bandors",,"kivifat"
"80735","bandos",,"akisoa"
"80736","bandoura",,"kivifeun"
"80737","bandourist",,"ukosaden"
"80738","bandpass",,"kivihoun"
"80739","bandpassed",,"ukoserina"
"80740","bandpassing",,"ukoseredi"
"80741","bandpath",,"kivihoe"
"80742","bandplan",,"kuvuhion"
"80743","bandpower",,"ukosehin"
"80744","bandra",,"kovoea"
"80745","bandreject",,"kiviceu"
"80746","bandringa",,"ikesosan"
"80747","bandrol",,"ukosie"
"80748","bandrols",,"ukosihina"
"80749","bandroom",,"kivicau"
"80750","bands",,"ikesia"
"80751","bandsaw",,"okasoon"
"80752","bandsawed",,"kiviqoat"
"80753","bandsawing",,"kiviqoo"
"80754","bandsawn",,"kovoqea"
"80755","bandsaws",,"okasoran"
"80756","bandshape",,"akisaran"
"80757","bandshell",,"kovoqoon"
"80758","bandshells",,"kovoqoan"
"80759","bandshift",,"kovoqoana"
"80760","bandslash",,"ikesizi"
"80761","bandsman",,"kovoqoo"
"80762","bandsmans",,"kovoqoet"
"80763","bandsmen",,"kavaqain"
"80764","bandsmens",,"kavaqaa"
"80765","bandspread",,"kovoqaen"
"80766","bandspreading",,"ikesijufot"
"80767","bandspreadings",,"ikesijufo"
"80768","bandstan",,"ekusebot"
"80769","bandstand",,"kiviqae"
"80770","bandstands",,"kiviqain"
"80771","bandster",,"okasoban"
"80772","bandsters",,"okasobuna"
"80773","bandstop",,"ekusebae"
"80774","bandstrated",,"okasobitu"
"80775","bandstration",,"ikesibutin"
"80776","bandstrength",,"kiviqawii"
"80777","bandstring",,"kuvuqeu"
"80778","bandstructure",,"akisabekot"
"80779","bandtail",,"okasirun"
"80780","bandtailes",,"ekusoreta"
"80781","bandtails",,"okasiru"
"80782","bandtourophile",,"kiviwagau"
"80783","bandtourophilist",,"ekusohabat"
"80784","bandulu",,"kovobot"
"80785","bandum",,"akisoe"
"80786","bandundu",,"ikesafo"
"80787","bandundus",,"ikesafet"
"80788","bandung",,"kivibun"
"80789","bandungs",,"kivibuu"
"80790","bandur",,"kavaat"
"80791","bandura",,"kevebet"
"80792","banduras",,"kevebei"
"80793","banduria",,"kevebean"
"80794","bandurist",,"okasuqua"
"80795","bandurria",,"ukoseqot"
"80796","bandurrias",,"ukoseqoa"
"80797","bandusia",,"ikesawen"
"80798","bandusian",,"kivibuin"
"80799","bandusians",,"kivibua"
"80800","bandusias",,"ikesawon"
"80801","bandvagn",,"ekusura"
"80802","bandwaggon",,"kevegaot"
"80803","bandwago",,"akisuri"
"80804","bandwagon",,"kavaguo"
"80805","bandwagoned",,"ekusarecon"
"80806","bandwagoneer",,"ekusarecan"
"80807","bandwagoner",,"okaseroca"
"80808","bandwagoning",,"ekusarecin"
"80809","bandwagonism",,"kivigoroan"
"80810","bandwagonned",,"kevegaraa"
"80811","bandwagonning",,"kevegaraat"
"80812","bandwagons",,"kavaguet"
"80813","bandwidt",,"akisuson"
"80814","bandwidth",,"kiviguin"
"80815","bandwidths",,"kivigua"
"80816","bandwing",,"kovogiet"
"80817","bandwith",,"ekusaso"
"80818","bandwork",,"kavagoot"
"80819","bandworm",,"kuvugeon"
"80820","bandy",,"akisee"
"80821","bandyball",,"keveleat"
"80822","bandying",,"keveloun"
"80823","bandyings",,"kevelou"
"80824","bandylegged",,"ikesuzosat"
"80825","bandylite",,"okasize"
"80826","bandyman",,"kuvuluet"
"80827","bandymen",,"kovoloa"
"80828","bandytown",,"okasibe"
"80829","bandytowns",,"okasibin"
"80830","bane",,"kave"
"80831","baneberr",,"iketoza"
"80832","baneberries",,"okatezibin"
"80833","baneberry",,"akituzon"
"80834","banebrudge",,"okateqe"
"80835","banecroft",,"ekuteqen"
"80836","banecrofts",,"ekuteqon"
"80837","baned",,"okatia"
"80838","baneelon",,"koviveo"
"80839","baneful",,"kuvalet"
"80840","banefuller",,"kovilaan"
"80841","banefullest",,"kevolupoa"
"80842","banefully",,"okatudin"
"80843","banefulness",,"iketadije"
"80844","banefulnesses",,"okatudojon"
"80845","banefulnesss",,"iketadijin"
"80846","banerjea",,"kavecou"
"80847","banerjeas",,"kavecoot"
"80848","banerjee",,"kivucaat"
"80849","banes",,"kaveq"
"80850","banet",,"okatie"
"80851","baneth",,"kaveun"
"80852","banewort",,"kavegoin"
"80853","baney",,"kovil"
"80854","banez",,"ukoteo"
"80855","banff",,"kuval"
"80856","banffs",,"kuvaet"
"80857","banffshire",,"kuvalaot"
"80858","banffshires",,"kuvalasoo"
"80859","banfield",,"okakoze"
"80860","banfieldian",,"kivurepoon"
"80861","banfora",,"kevofan"
"80862","banfves",,"kavedu"
"80863","bang",,"kovua"
"80864","banga",,"kivan"
"80865","bangaan",,"ukoloe"
"80866","bangabhumi",,"kevinea"
"80867","bangability",,"ekulusifun"
"80868","bangable",,"kevinean"
"80869","bangadang",,"kovunuon"
"80870","bangag",,"kuveen"
"80871","bangakh",,"akilian"
"80872","bangal",,"ukolun"
"80873","bangala",,"akilion"
"80874","bangalas",,"akilizan"
"80875","bangalay",,"okalazun"
"80876","bangalays",,"okalazu"
"80877","bangalee",,"okalazat"
"80878","bangali",,"ukoloin"
"80879","bangall",,"kavonot"
"80880","bangalls",,"kavonuo"
"80881","bangalo",,"ekulua"
"80882","bangalore",,"kivanoot"
"80883","bangalorean",,"ukolozobon"
"80884","bangalored",,"akilize"
"80885","bangalores",,"kivanoo"
"80886","bangaloring",,"akilizibet"
"80887","bangalow",,"ukolozot"
"80888","bangalows",,"ukolozo"
"80889","bangamary",,"okalapu"
"80890","bangaon",,"akilii"
"80891","bangar",,"ekulu"
"80892","bangarang",,"kivania"
"80893","bangarpet",,"ekuluqen"
"80894","bangash",,"ekuluaa"
"80895","bangashs",,"ekuluwen"
"80896","bangawhore",,"kivanio"
"80897","bangbang",,"kovureet"
"80898","bangbangar",,"ekulari"
"80899","bangbelly",,"ikelozi"
"80900","bangboard",,"ikelohon"
"80901","bangboards",,"ikelohan"
"80902","bangbus",,"ukolie"
"80903","bangco",,"kuveo"
"80904","bangcuangan",,"kuvesosoin"
"80905","bangda",,"akilo"
"80906","bange",,"keviv"
"80907","banged",,"ikelin"
"80908","bangedst",,"kavovoin"
"80909","bangel",,"okali"
"80910","bangemann",,"kavovaen"
"80911","banger",,"ukolat"
"80912","bangerang",,"keviveu"
"80913","bangers",,"ukolee"
"80914","bangert",,"kevivia"
"80915","bangerter",,"ikelaqon"
"80916","bangery",,"ekuliin"
"80917","bangest",,"ikelao"
"80918","bangeth",,"kevivan"
"80919","banggai",,"kuvemi"
"80920","banggot",,"okalae"
"80921","banghart",,"ekularen"
"80922","banghazi",,"kavonuoa"
"80923","banghee",,"ikeloo"
"80924","bangheet",,"kavoniot"
"80925","banghi",,"akili"
"80926","bangholme",,"kavonoon"
"80927","banghy",,"okalan"
"80928","banghyang",,"kuvenee"
"80929","bangi",,"kovur"
"80930","bangia",,"kivaat"
"80931","bangiaceae",,"kovureeta"
"80932","bangiaceaes",,"kovurevoi"
"80933","bangiaceous",,"kivarovien"
"80934","bangiales",,"ikeliran"
"80935","bangialess",,"ikelirun"
"80936","bangian",,"ikeliet"
"80937","bangias",,"kivare"
"80938","bangime",,"kuveron"
"80939","banging",,"ikelii"
"80940","bangingly",,"keviroa"
"80941","bangings",,"ikelifat"
"80942","bangiophycean",,"ikelihoto"
"80943","bangiophyte",,"ukoluhitan"
"80944","bangka",,"kovuot"
"80945","bangkaew",,"kuvetion"
"80946","bangkal",,"ikelaet"
"80947","bangkerohan",,"ukolezacan"
"80948","bangkock",,"kovutuon"
"80949","bangkok",,"kovutet"
"80950","bangkoker",,"ukolehen"
"80951","bangkokian",,"ikelahin"
"80952","bangkoks",,"kovutui"
"80953","bangkuruhan",,"ekulidoke"
"80954","bangl",,"ikele"
"80955","bangla",,"ukoluna"
"80956","banglacentric",,"kivavovian"
"80957","banglade",,"kavovuin"
"80958","bangladesh",,"ikelerat"
"80959","bangladeshes",,"okalarafen"
"80960","bangladeshi",,"ikelerefu"
"80961","bangladeshiness",,"kovuvezoet"
"80962","bangladeshis",,"ikelerefot"
"80963","bangladeshize",,"kevivazeet"
"80964","bangladeshized",,"ikelerefa"
"80965","bangladeshizes",,"kevivazei"
"80966","bangladeshizing",,"ikelerefat"
"80967","bangladeshs",,"ikelerefe"
"80968","banglaphile",,"kevivaciet"
"80969","banglaphone",,"kovuvecuu"
"80970","banglatown",,"ekuluran"
"80971","banglawash",,"kevivaot"
"80972","bangle",,"okalia"
"80973","bangled",,"kuveven"
"80974","bangleless",,"kovuvaan"
"80975","bangles",,"okalaat"
"80976","bangless",,"okalaze"
"80977","bangling",,"kuvevaea"
"80978","banglish",,"kevivoin"
"80979","bango",,"kuvefa"
"80980","bangon",,"ukole"
"80981","bangong",,"akileat"
"80982","bangor",,"okalana"
"80983","bangorite",,"kivafia"
"80984","bangorrhea",,"ikeluqun"
"80985","bangors",,"okaliun"
"80986","bangorwa",,"ekuloqo"
"80987","bangos",,"kuveena"
"80988","bangra",,"ekulue"
"80989","bangru",,"ukolune"
"80990","bangs",,"kovuqa"
"80991","bangsamoro",,"ikelire"
"80992","bangsar",,"ekuleot"
"80993","bangsian",,"ikelisi"
"80994","bangsilog",,"ekulesat"
"80995","bangsome",,"keviqiun"
"80996","bangsring",,"keviqea"
"80997","bangsrings",,"keviqeen"
"80998","bangstad",,"kovuquo"
"80999","bangster",,"keviqiat"
"81000","bangsters",,"keviqie"
"81001","bangstick",,"ikelibat"
"81002","bangstry",,"kuveqei"
"81003","bangtail",,"keviwae"
"81004","bangtailed",,"okalirot"
"81005","bangtailing",,"okalirufan"
"81006","bangtails",,"keviwain"
"81007","bangubangu",,"kavobaon"
"81008","bangue",,"kavoun"
"81009","bangued",,"okalui"
"81010","bangui",,"kevii"
"81011","banguies",,"kavobea"
"81012","banguingui",,"ekulise"
"81013","banguis",,"kevibat"
"81014","bangun",,"ekulin"
"81015","bangup",,"akilet"
"81016","bangur",,"ukoluni"
"81017","bangura",,"akiloon"
"81018","bangus",,"kevion"
"81019","bangust",,"ikelaen"
"81020","bangwa",,"kevieta"
"81021","bangwaketsi",,"ekularafat"
"81022","bangwaketsis",,"ekularafe"
"81023","bangwe",,"kuveaa"
"81024","bangweulu",,"ikelozia"
"81025","bangy",,"kuvela"
"81026","banh",,"ukom"
"81027","banha",,"akimi"
"81028","banham",,"ikema"
"81029","banhammer",,"kiveniot"
"81030","banhammered",,"ukomopafen"
"81031","banhammering",,"ukomopafe"
"81032","banhammers",,"kivenio"
"81033","banhu",,"ikemaa"
"81034","bani",,"kevaa"
"81035","bania",,"kovena"
"81036","baniak",,"kevaon"
"81037","banian",,"okani"
"81038","banians",,"okanaat"
"81039","banias",,"kovein"
"81040","baniass",,"kovenaa"
"81041","baniba",,"akinoa"
"81042","banica",,"koveu"
"81043","banig",,"kovem"
"81044","banija",,"ukonun"
"81045","banilad",,"kavuvu"
"81046","banilla",,"kuvivon"
"81047","baning",,"okanat"
"81048","banis",,"kevaqa"
"81049","banish",,"ukone"
"81050","banishable",,"ikenirat"
"81051","banishd",,"kevaqan"
"81052","banished",,"kavuqaot"
"81053","banishee",,"okanorun"
"81054","banisher",,"kevaqeun"
"81055","banishers",,"kevaqeu"
"81056","banishes",,"ikeniron"
"81057","banishest",,"kavuqaen"
"81058","banisheth",,"ikenirata"
"81059","banishin",,"kuviquun"
"81060","banishing",,"kavuqaan"
"81061","banishme",,"ekuneren"
"81062","banishment",,"ikenire"
"81063","banishments",,"ikenirufin"
"81064","banisht",,"kevaqat"
"81065","banisilan",,"kivoquo"
"81066","banister",,"kavuqoot"
"81067","banistered",,"ekuneben"
"81068","banisterine",,"ukonubibon"
"81069","banistering",,"ekunebabe"
"81070","banisterioid",,"ukonubibat"
"81071","banisters",,"kavuqoo"
"81072","banitsa",,"ukonae"
"81073","baniva",,"ikenot"
"81074","banivas",,"ikeneo"
"81075","baniwa",,"kavuun"
"81076","baniya",,"kuvia"
"81077","baniyas",,"kuvilen"
"81078","banj",,"iker"
"81079","banja",,"ukoro"
"81080","banjaluka",,"kuvuniat"
"81081","banjan",,"kuvuo"
"81082","banjar",,"kovoin"
"81083","banjara",,"kivinat"
"81084","banjarbaru",,"kiviniot"
"81085","banjaree",,"kavanau"
"81086","banjarese",,"kavanaota"
"81087","banjari",,"kovono"
"81088","banjarmasin",,"ekuruqotun"
"81089","banjarmasins",,"ekuruqotu"
"81090","banjax",,"kuvua"
"81091","banjaxed",,"akirilet"
"81092","banjaxes",,"kivinuun"
"81093","banjaxing",,"akirilu"
"81094","banjeaurine",,"ukoreribet"
"81095","banjee",,"ekurun"
"81096","banjeonse",,"kivivain"
"81097","banjermasin",,"ukoreqati"
"81098","banjh",,"kevena"
"81099","banjitar",,"ukorubot"
"81100","banjitarist",,"keverisien"
"81101","banjo",,"akire"
"81102","banjoed",,"kevefon"
"81103","banjoes",,"ukorae"
"81104","banjoewangi",,"kuvufolaot"
"81105","banjofish",,"okarimen"
"81106","banjoing",,"kevefoin"
"81107","banjoist",,"kovofion"
"81108","banjoists",,"kovofian"
"81109","banjolele",,"akirezun"
"81110","banjoleleist",,"kovofepiin"
"81111","banjolike",,"kuvufie"
"81112","banjolin",,"ekurozon"
"81113","banjolinist",,"kivifoteat"
"81114","banjore",,"kovofa"
"81115","banjorine",,"okariqot"
"81116","banjos",,"akiret"
"81117","banjosid",,"kovofiet"
"81118","banjouke",,"okaride"
"81119","banjourine",,"ekurodan"
"81120","banjuke",,"akiroon"
"81121","banjul",,"kiviat"
"81122","banjulele",,"okaruzu"
"81123","banjuleles",,"okaruzot"
"81124","banjuls",,"kivibe"
"81125","banjuwangi",,"kovoboun"
"81126","bank",,"kavea"
"81127","banka",,"kevon"
"81128","bankabilities",,"ekususifot"
"81129","bankability",,"ukososefi"
"81130","bankable",,"kuvanuet"
"81131","bankabler",,"okasase"
"81132","bankablest",,"ekususet"
"81133","bankal",,"okasia"
"81134","bankalachi",,"kevonaot"
"81135","bankalachis",,"kevonasuo"
"81136","bankan",,"ekusua"
"81137","bankass",,"kevoni"
"81138","bankassurance",,"kivunubion"
"81139","bankbook",,"ekusahen"
"81140","bankbooks",,"ekusahon"
"81141","bankcard",,"kevosai"
"81142","bankcards",,"kevosaat"
"81143","banke",,"kuvav"
"81144","banked",,"ekusun"
"81145","bankend",,"kevovon"
"81146","banker",,"okason"
"81147","bankera",,"ikesaa"
"81148","bankeraceous",,"ikesaqizun"
"81149","bankerage",,"ikesaqona"
"81150","bankerdom",,"kuvavuan"
"81151","bankeress",,"ekusiqo"
"81152","bankerish",,"kavevaet"
"81153","bankerless",,"kovivoi"
"81154","bankerly",,"kavevaot"
"81155","bankers",,"okasuana"
"81156","bankership",,"ukoseqon"
"81157","bankert",,"kuvaven"
"81158","bankes",,"kuvaa"
"81159","banket",,"ekuse"
"81160","bankets",,"ekusiin"
"81161","bankette",,"kovivua"
"81162","bankfare",,"kovileen"
"81163","bankfoot",,"kaveloen"
"81164","bankful",,"kuvali"
"81165","bankfull",,"akisode"
"81166","bankhar",,"kovino"
"81167","bankhead",,"kaveniin"
"81168","bankheads",,"kavenia"
"81169","bankholder",,"kavenoon"
"81170","bankia",,"kevoon"
"81171","bankiae",,"kaveru"
"81172","bankias",,"kevoran"
"81173","bankie",,"kuvao"
"81174","banking",,"ekuseen"
"81175","bankings",,"ekusefon"
"81176","bankism",,"kivuru"
"81177","bankit",,"okasan"
"81178","bankits",,"okasoun"
"81179","bankiva",,"okasoat"
"81180","bankless",,"akisizane"
"81181","banklessness",,"kuvavoboot"
"81182","banklet",,"koviva"
"81183","banklike",,"ukososa"
"81184","bankline",,"kaveveo"
"81185","bankman",,"ukosiu"
"81186","bankmen",,"okaseat"
"81187","banknote",,"kivupau"
"81188","banknotes",,"kivupaot"
"81189","banko",,"kovif"
"81190","bankocracy",,"ikesuti"
"81191","bankok",,"kevoi"
"81192","bankole",,"okasiat"
"81193","bankomat",,"ikesupon"
"81194","bankon",,"okasana"
"81195","bankova",,"ukosae"
"81196","bankr",,"ikeso"
"81197","bankra",,"ukosat"
"81198","bankrider",,"okasesu"
"81199","bankrobber",,"kivucaot"
"81200","bankroll",,"okasehin"
"81201","bankrolled",,"kivucao"
"81202","bankroller",,"kuvaceu"
"81203","bankrollers",,"kuvacepaot"
"81204","bankrolling",,"kivucapuun"
"81205","bankrolls",,"okaseha"
"81206","bankrupcy",,"kivucein"
"81207","bankrupt",,"ikesodona"
"81208","bankruptcies",,"okasedeget"
"81209","bankruptcy",,"akisude"
"81210","bankruptcys",,"akisudugin"
"81211","bankrupted",,"kuvacoat"
"81212","bankruptee",,"ekusadet"
"81213","bankrupter",,"kaveciet"
"81214","bankruptest",,"kuvacociu"
"81215","bankrupting",,"kuvacocio"
"81216","bankruptism",,"ekusadage"
"81217","bankruptlike",,"kovicaceot"
"81218","bankruptly",,"kevocuot"
"81219","bankruptness",,"kovicaceu"
"81220","bankrupts",,"ikesodan"
"81221","bankruptship",,"akisudugon"
