"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"238393","delayingly",,"masiloot"
"238394","delayism",,"musoleot"
"238395","delayre",,"eramaana"
"238396","delayres",,"eramaqun"
"238397","delays",,"mesuee"
"238398","delbard",,"arunein"
"238399","delbarton",,"musinaa"
"238400","delbartons",,"musinaen"
"238401","delbaugh",,"masunuat"
"238402","delbene",,"musivat"
"238403","delbert",,"ironie"
"238404","delberts",,"ironiqin"
"238405","delbet",,"moseet"
"238406","delblush",,"orenidan"
"238407","delboeuf",,"masufuan"
"238408","delbr",,"music"
"238409","delbret",,"ironae"
"238410","delbridge",,"urinese"
"238411","delbrueckii",,"mesacapaat"
"238412","delburn",,"eraneun"
"238413","delcambre",,"mosoniun"
"238414","delcambres",,"mosoniu"
"238415","delcamp",,"urirai"
"238416","delcarpio",,"misinuan"
"238417","delcassa",,"masanoon"
"238418","delcassas",,"masanoan"
"238419","delcasse",,"misinao"
"238420","delcasses",,"misinaet"
"238421","delcastillo",,"iroruwuvat"
"238422","delcid",,"irorun"
"238423","delcina",,"oreraet"
"238424","delcine",,"aruria"
"238425","delco",,"masaf"
"238426","delcon",,"irore"
"238427","delcora",,"orereen"
"238428","delcos",,"masaen"
"238429","delcosine",,"orerewat"
"238430","delderfield",,"eraseqiven"
"238431","delduca",,"irosiun"
"238432","dele",,"mosui"
"238433","delead",,"irotana"
"238434","deleaded",,"mesinue"
"238435","deleading",,"mesinuet"
"238436","deleads",,"irotuun"
"238437","deleaf",,"arutin"
"238438","deleatur",,"mosunaat"
"238439","deleave",,"eratoi"
"238440","deleaved",,"masonaen"
"238441","deleaves",,"eratogat"
"238442","deleaving",,"masonae"
"238443","deleb",,"irota"
"238444","deleble",,"masoren"
"238445","delebrity",,"arutoqet"
"238446","delect",,"oretot"
"238447","delectab",,"misasea"
"238448","delectabilities",,"masosisian"
"238449","delectability",,"misaseseot"
"238450","delectable",,"eratubu"
"238451","delectableness",,"mosusasaet"
"238452","delectablenesses",,"mesisusuin"
"238453","delectablenesss",,"mosusasai"
"238454","delectables",,"eratubuvot"
"238455","delectably",,"uritobun"
"238456","delectabubble",,"eratubuvo"
"238457","delectamentum",,"uritobohen"
"238458","delectat",,"mosusaan"
"238459","delectate",,"mesisuot"
"238460","delectated",,"eratube"
"238461","delectates",,"mesisuo"
"238462","delectating",,"eratubuget"
"238463","delectatio",,"musesoo"
"238464","delectation",,"oretabagu"
"238465","delectations",,"oretabagot"
"238466","delectible",,"arutibon"
"238467","delectine",,"misaseon"
"238468","delection",,"mesisuet"
"238469","delecto",,"uritoon"
"238470","delectus",,"eratubun"
"238471","deled",,"orete"
"238472","deledda",,"mosutet"
"238473","deleerit",,"mesivoaa"
"238474","delegabl",,"misamiet"
"238475","delegable",,"mosumoe"
"238476","delegacies",,"misamian"
"238477","delegacy",,"mesimeot"
"238478","delegacys",,"mesimeo"
"238479","delegalise",,"oretire"
"238480","delegalization",,"musemupiot"
"238481","delegalize",,"misamiat"
"238482","delegalized",,"iroturevon"
"238483","delegalizes",,"misamipoe"
"238484","delegalizing",,"iroturevin"
"238485","delegant",,"mesimeoa"
"238486","delegare",,"uritaran"
"238487","delegatable",,"iroturutet"
"238488","delegate",,"iroturin"
"238489","delegated",,"mosumoun"
"238490","delegatee",,"oretiron"
"238491","delegatees",,"oretiran"
"238492","delegatensis",,"masomadeo"
"238493","delegates",,"irotura"
"238494","delegateship",,"aruterefin"
"238495","delegati",,"uritarun"
"238496","delegating",,"mosumoen"
"238497","delegation",,"misamie"
"238498","delegational",,"iroturuve"
"238499","delegations",,"misamidoin"
"238500","delegative",,"mesimeon"
"238501","delegator",,"mesimeet"
"238502","delegators",,"mesimei"
"238503","delegatory",,"misamiata"
"238504","delegatus",,"iroturo"
"238505","delegee",,"mesimu"
"238506","delegislate",,"mesimibiat"
"238507","delegislation",,"oretisofi"
"238508","delegitimate",,"masomoduen"
"238509","delegitimated",,"arutesevot"
"238510","delegitimating",,"arutesevan"
"238511","delegitimation",,"eratosova"
"238512","delegitimations",,"eratosoven"
"238513","delegitimatise",,"masomoduat"
"238514","delegitimatize",,"oretisivi"
"238515","delegitimisation",,"eratosovi"
"238516","delegitimise",,"aruteseva"
"238517","delegitimised",,"musemediu"
"238518","delegitimises",,"aruteseven"
"238519","delegitimising",,"musemedion"
"238520","delegitimization",,"mosumudeet"
"238521","delegitimizations",,"mosumudei"
"238522","delegitimize",,"mesimidain"
"238523","delegitimized",,"eratosovun"
"238524","delegitimizer",,"oretisivon"
"238525","delegitimizes",,"mesimidaa"
"238526","delegitimizing",,"eratosovena"
"238527","delego",,"masoeta"
"238528","deleing",,"eratuue"
"238529","delena",,"eratia"
"238530","delenda",,"masopen"
"238531","deleni",,"arutoto"
"238532","deleniate",,"musepeot"
"238533","delenite",,"misapaet"
"238534","delenition",,"uritoso"
"238535","delens",,"arutina"
"238536","delensing",,"misapaun"
"238537","deleo",,"musefa"
"238538","deleobuvir",,"irotoset"
"238539","deleon",,"oretoa"
"238540","deleonardis",,"irotofebi"
"238541","deleons",,"oreteeta"
"238542","deleptonization",,"musehojio"
"238543","delerium",,"arutoset"
"238544","deles",,"mosuqe"
"238545","delesseps",,"irotewa"
"238546","delesseria",,"irotewen"
"238547","delesseriaceae",,"oretawubin"
"238548","delesseriaceaes",,"oretawuba"
"238549","delesseriaceous",,"irotewabu"
"238550","delesserias",,"irotewabon"
"238551","delessite",,"eratuwin"
"238552","delessitic",,"oretawe"
"238553","deletability",,"misawitoin"
"238554","deletable",,"eratare"
"238555","deletant",,"aruturo"
"238556","delete",,"eraton"
"238557","deleteable",,"arutuzen"
"238558","deleted",,"masowo"
"238559","deletee",,"arutuu"
"238560","deleter",,"mesiwu"
"238561","deleteri",,"mesiwaa"
"238562","deleterious",,"mosuweweo"
"238563","deleteriously",,"irotozove"
"238564","deleteriousness",,"uritizivat"
"238565","deleteriousnesses",,"irotozoven"
"238566","deletery",,"misawoo"
"238567","deletes",,"erataan"
"238568","delethalization",,"misawusaan"
"238569","delethalize",,"mosuwisuo"
"238570","deletia",,"irotou"
"238571","deleting",,"masowoun"
"238572","deletion",,"mesiwien"
"238573","deletional",,"eratasen"
"238574","deletionism",,"musewejiat"
"238575","deletionist",,"eratasoji"
"238576","deletions",,"mesiwion"
"238577","deletitious",,"mosuwudeet"
"238578","deletive",,"museweu"
"238579","deletogenic",,"mesiwuroat"
"238580","deletorious",,"masowiwua"
"238581","deletory",,"mesiwua"
"238582","deletus",,"erataat"
"238583","deleuze",,"oretoaa"
"238584","deleuzean",,"masobui"
"238585","deleuzian",,"mesibaen"
"238586","deleuzianly",,"oretonotu"
"238587","deleuzoguattarian",,"arutanesan"
"238588","delevan",,"musedun"
"238589","delevans",,"museduu"
"238590","delevel",,"misada"
"238591","delever",,"masoden"
"238592","deleverage",,"mesidaen"
"238593","deleveraged",,"eratozatot"
"238594","deleverages",,"mesidawion"
"238595","deleveraging",,"eratozatan"
"238596","delevingne",,"eratosen"
"238597","delexical",,"musekeot"
"238598","delexicalisation",,"musekeveen"
"238599","delexicalise",,"misakavau"
"238600","delexicality",,"eratuseton"
"238601","delexicalization",,"eratuseta"
"238602","delexicalize",,"arutisatun"
"238603","delexically",,"arutisatat"
"238604","delf",,"aruka"
"238605","delfeena",,"mesivaa"
"238606","delfie",,"uriki"
"238607","delfierro",,"orekaze"
"238608","delfim",,"irokot"
"238609","delfin",,"mosuun"
"238610","delfina",,"misaron"
"238611","delfine",,"mesiro"
"238612","delfinen",,"urikofu"
"238613","delfino",,"musera"
"238614","delfinul",,"arukifan"
"238615","delfland",,"mesiveen"
"238616","delfosse",,"erakawin"
"238617","delfour",,"mesifo"
"238618","delfreda",,"arukozo"
"238619","delfs",,"aruki"
"238620","delft",,"musew"
"238621","delftibactin",,"irokosote"
"238622","delfts",,"musee"
"238623","delftware",,"irokoko"
"238624","delftwares",,"irokoket"
"238625","delgada",,"eraloat"
"238626","delgadillo",,"urilavo"
"238627","delgado",,"oreliet"
"238628","delgados",,"orelivi"
"238629","delgass",,"masini"
"238630","delgaudio",,"eraloda"
"238631","delgiudice",,"orelade"
"238632","delgocitinib",,"urilitugan"
"238633","delgreco",,"eralizu"
"238634","delh",,"urimt"
"238635","delhaize",,"masunoan"
"238636","delhayelite",,"iromumafi"
"238637","delhi",,"urimoa"
"238638","delhian",,"mosere"
"238639","delhies",,"iromeot"
"238640","delhiite",,"moseruin"
"238641","delhis",,"uriman"
"238642","delhite",,"moserun"
"238643","deli",,"misiu"
"238644","delia",,"musune"
"238645","deliah",,"arunae"
"238646","delian",,"orenena"
"238647","delians",,"oreniona"
"238648","delias",,"musuun"
"238649","delibate",,"misirien"
"238650","delibated",,"ironarot"
"238651","delibates",,"misirion"
"238652","delibating",,"ironaran"
"238653","delibation",,"urinera"
"238654","delibations",,"urineraven"
"238655","deliber",,"misiro"
"238656","delibera",,"musuriu"
"238657","deliberalization",,"musuriween"
"238658","deliberalize",,"misirowau"
"238659","deliberandum",,"misirowaua"
"238660","deliberant",,"meseraon"
"238661","deliberate",,"ironazo"
"238662","deliberated",,"mosorewuin"
"238663","deliberately",,"misirowae"
"238664","deliberateness",,"musuriweat"
"238665","deliberatenesses",,"misirowaen"
"238666","deliberates",,"ironazotet"
"238667","deliberating",,"mosorewui"
"238668","deliberation",,"misirowaot"
"238669","deliberational",,"ironazotot"
"238670","deliberations",,"misirowao"
"238671","deliberative",,"meserawiat"
"238672","deliberatively",,"orenuzeten"
"238673","deliberativeness",,"ironazota"
"238674","deliberativenesses",,"orenuzetun"
"238675","deliberativenesss",,"ironazoten"
"238676","deliberator",,"meserawian"
"238677","deliberators",,"meserawiun"
"238678","delibero",,"masaruan"
"238679","delibes",,"ironau"
"238680","delibess",,"ironazot"
"238681","delibidinisation",,"eranisovon"
"238682","delibidinise",,"arunosevot"
"238683","delibidinization",,"mosoruzeen"
"238684","delibidinize",,"meserizau"
"238685","delibility",,"urineso"
"238686","delible",,"meserot"
"238687","delibler",,"orenuzi"
"238688","deliblest",,"eranizot"
"238689","delibly",,"musuru"
"238690","delibrate",,"urinequn"
"238691","delibration",,"musurasuan"
"238692","delica",,"musuat"
"238693","delicaci",,"mususuin"
"238694","delicacies",,"misisian"
"238695","delicacy",,"meseseot"
"238696","delicacys",,"meseseo"
"238697","delicat",,"urinoi"
"238698","delicata",,"aruniro"
"238699","delicate",,"ironerina"
"238700","delicated",,"mososoun"
"238701","delicately",,"misisiana"
"238702","delicateness",,"mususudaon"
"238703","delicatenesses",,"misisiduot"
"238704","delicates",,"ironera"
"238705","delicatesse",,"orenarifun"
"238706","delicatessen",,"mususudaona"
"238707","delicatessens",,"mususudaan"
"238708","delice",,"mosoon"
"238709","delicence",,"urinozat"
"238710","delicense",,"urinozun"
"238711","delicensure",,"misisohoun"
"238712","delices",,"mososan"
"238713","delicha",,"arunioa"
"238714","delichon",,"misisuan"
"238715","delichons",,"misisuun"
"238716","delicia",,"mususu"
"238717","deliciae",,"misisaet"
"238718","delicias",,"mususeot"
"238719","deliciate",,"ironeso"
"238720","deliciosa",,"mesesion"
"238721","deliciosity",,"orenasida"
"238722","delicioso",,"mososua"
"238723","deliciosus",,"mususeon"
"238724","deliciou",,"mususea"
"238725","delicious",,"mususeen"
"238726","deliciouses",,"misisajuu"
"238727","deliciously",,"aruniseku"
"238728","deliciousness",,"eranusokun"
"238729","deliciousnesses",,"aruniseket"
"238730","deliciouss",,"mususeona"
"238731","deliciousss",,"mususejaan"
"238732","delict",,"irone"
"238733","delicti",,"ironeot"
"238734","delicto",,"arunioe"
"238735","delicts",,"ironein"
"238736","delictual",,"mesesuet"
"238737","delictum",,"arunibet"
"238738","delictuous",,"ironebon"
"238739","delictus",,"orenabi"
"238740","delid",,"ironoa"
"238741","delida",,"urinet"
"238742","delie",,"mosov"
"238743","deliensite",,"misivaun"
"238744","delieret",,"mesevoa"
"238745","delies",,"mosoi"
"238746","deliever",,"masavai"
"238747","deligate",,"urinarun"
"238748","deligated",,"misimii"
"238749","deligation",,"musumuan"
"238750","deligations",,"musumudiun"
"238751","deligent",,"masamuun"
"238752","delight",,"musuma"
"238753","delightable",,"misimudain"
"238754","delighte",,"misimuan"
"238755","delighted",,"ironuret"
"238756","delightedly",,"misimuduin"
"238757","delightedness",,"musumadae"
"238758","delightednesses",,"misimuduon"
"238759","delighter",,"urinarot"
"238760","delighters",,"urinaro"
"238761","delightf",,"eranoren"
"238762","delightful",,"misimua"
"238763","delightfull",,"oreniriron"
"238764","delightfully",,"urinararun"
"238765","delightfulness",,"arunereran"
"238766","delightfulnesses",,"urinararo"
"238767","delightfulnesss",,"arunererun"
"238768","delighti",,"musumaet"
"238769","delighting",,"ironuru"
"238770","delightingly",,"misimudoi"
"238771","delightless",,"orenirifo"
"238772","delightly",,"arunerun"
"238773","delightment",,"misimudea"
"238774","delightous",,"masameo"
"238775","delights",,"musumaen"
"238776","delightsome",,"misimudoa"
"238777","delightsomely",,"urinaradun"
"238778","delightsomeness",,"aruneredan"
"238779","delightsomenesss",,"aruneredun"
"238780","delignate",,"mesemion"
"238781","delignated",,"eranofo"
"238782","delignification",,"misimatuin"
"238783","delignified",,"oreniforen"
"238784","delignify",,"masamoa"
"238785","deligotype",,"misimee"
"238786","deligotyping",,"ironuhura"
"238787","delija",,"urinia"
"238788","delikat",,"ironiot"
"238789","delikatessen",,"misitiduin"
"238790","delila",,"ironue"
"238791","delilah",,"misivon"
"238792","delilahs",,"misivian"
"238793","deliliria",,"misivae"
"238794","delillo",,"mosovu"
"238795","delillos",,"mosovoot"
"238796","delim",,"mesez"
"238797","delimb",,"orenene"
"238798","delime",,"masaet"
"238799","delimed",,"arunoaa"
"238800","delimer",,"eranie"
"238801","delimes",,"masazi"
"238802","deliminate",,"misizae"
"238803","deliminator",,"orenusoto"
"238804","deliminators",,"orenusotet"
"238805","deliming",,"arunosat"
"238806","delimir",,"orenuan"
"238807","delimit",,"eraniin"
"238808","delimita",,"orenusat"
"238809","delimitable",,"arunosete"
"238810","delimitably",,"ironasutat"
"238811","delimitate",,"masazoin"
"238812","delimitated",,"arunosetun"
"238813","delimitates",,"masazodoa"
"238814","delimitating",,"arunoseten"
"238815","delimitation",,"eranisote"
"238816","delimitations",,"eranisotin"
"238817","delimitative",,"urinesaton"
"238818","delimitatives",,"urinesatan"
"238819","delimitator",,"urinesatet"
"238820","delimite",,"arunoson"
"238821","delimited",,"musuzeo"
"238822","delimiter",,"masazou"
"238823","delimiterless",,"ironasufin"
"238824","delimiters",,"masazoot"
"238825","delimiti",,"eranisoa"
"238826","delimiting",,"musuzeun"
"238827","delimitise",,"arunose"
"238828","delimitises",,"arunosevin"
"238829","delimitize",,"meseziat"
"238830","delimitized",,"eranisovona"
"238831","delimitizes",,"mesezidae"
"238832","delimitizing",,"eranisovin"
"238833","delimits",,"eranisa"
"238834","delina",,"oreneni"
"238835","delinda",,"mesepot"
"238836","delindeite",,"ironevet"
"238837","deline",,"arunot"
"238838","delineable",,"urinozu"
"238839","delineam",,"urinozuna"
"238840","delineament",,"arunizihun"
"238841","delinearization",,"ironezeben"
"238842","delinearize",,"orenazabu"
"238843","delineat",,"masapuan"
"238844","delineate",,"musupiot"
"238845","delineated",,"urinoze"
"238846","delineates",,"musupio"
"238847","delineating",,"urinozoget"
"238848","delineation",,"arunizigu"
"238849","delineations",,"arunizigot"
"238850","delineative",,"ironezegi"
"238851","delineator",,"ironezon"
"238852","delineators",,"ironezegan"
"238853","delineatory",,"arunizigun"
"238854","delineature",,"urinozogot"
"238855","delineavit",,"urinozot"
"238856","delineavits",,"urinozolo"
"238857","deling",,"orenon"
"238858","delingha",,"misipiat"
"238859","delingo",,"urinoe"
"238860","delingpole",,"ironenat"
"238861","delinition",,"arunisin"
"238862","delink",,"arunoo"
"238863","delinkable",,"urinovot"
"238864","delinkage",,"eranuvo"
"238865","delinker",,"musupia"
"238866","delinking",,"misipoin"
"238867","delinque",,"arunicet"
"238868","delinquence",,"mesepegoan"
"238869","delinquencies",,"mesepegoin"
"238870","delinquency",,"musupugaon"
"238871","delinquent",,"orenacu"
"238872","delinquently",,"mosopogii"
"238873","delinquents",,"orenacufot"
"238874","delinquish",,"mesepee"
"238875","delinquo",,"ironecen"
"238876","delint",,"masaon"
"238877","delinted",,"urinobat"
"238878","delinter",,"arunibeta"
"238879","delinting",,"urinobo"
"238880","delints",,"masapan"
"238881","delio",,"masafa"
"238882","delipidate",,"urinusin"
"238883","delipidation",,"musuhezee"
"238884","delipidative",,"mosohuzuon"
"238885","delipidification",,"eranesovi"
"238886","delipidise",,"misihae"
"238887","delipidization",,"eranesovot"
"238888","delipidize",,"arunasat"
"238889","delipidized",,"musuhezion"
"238890","deliquate",,"ironudo"
"238891","deliquation",,"misijosiot"
"238892","deliquefy",,"eranoda"
"238893","deliques",,"mosojee"
"238894","deliquesce",,"mesejaet"
"238895","deliquesced",,"eranodida"
"238896","deliquescence",,"ironudadan"
"238897","deliquescences",,"ironudadun"
"238898","deliquescent",,"misijopou"
"238899","deliquescently",,"urinadedi"
"238900","deliquesces",,"mesejapai"
"238901","deliquescing",,"eranodidat"
"238902","deliquesence",,"ironudadi"
"238903","deliquiate",,"ironudon"
"238904","deliquiation",,"misijotaen"
"238905","deliquiesce",,"mesejatoan"
"238906","deliquifier",,"musujitaun"
"238907","deliquium",,"masajuin"
"238908","deliquiums",,"masajua"
"238909","deliracy",,"orenuron"
"238910","delirament",,"urinerot"
"238911","delirancy",,"musucua"
"238912","delirant",,"orenuran"
"238913","delirate",,"misiciet"
"238914","delirating",,"ironarat"
"238915","deliration",,"urinero"
"238916","delirations",,"urineravet"
"238917","delire",,"ironea"
"238918","deliria",,"arunoen"
"238919","deliriant",,"orenuse"
"238920","deliriants",,"orenusin"
"238921","deliriate",,"misicaan"
"238922","deliriated",,"ironaset"
"238923","delirifacient",,"mosocunuun"
"238924","delirifacients",,"mosocunuu"
"238925","deliriogen",,"misicain"
"238926","deliriogenic",,"misicajaen"
"238927","deliriou",,"arunosia"
"238928","delirious",,"arunosata"
"238929","deliriously",,"masacojeen"
"238930","deliriousness",,"mesecijoa"
"238931","deliriousnesses",,"masacojeun"
"238932","delirium",,"eranisaa"
"238933","deliriums",,"eranisen"
"238934","delirous",,"arunohon"
"238935","delis",,"misiqa"
"238936","delisa",,"musuuna"
