"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"10998","adjust",,"genuot"
"10999","adjustab",,"enewoba"
"11000","adjustabilities",,"iniwubuvan"
"11001","adjustability",,"enewobovot"
"11002","adjustable",,"ganiquu"
"11003","adjustably",,"gineqoun"
"11004","adjustage",,"gonaqeot"
"11005","adjustation",,"genuqasou"
"11006","adjusted",,"iniwuben"
"11007","adjuster",,"unuwabina"
"11008","adjusters",,"unuwabaa"
"11009","adjustest",,"iniwubi"
"11010","adjusteth",,"ganiquua"
"11011","adjustible",,"gunoqion"
"11012","adjustin",,"onowibin"
"11013","adjusting",,"iniwube"
"11014","adjustive",,"onowibina"
"11015","adjustme",,"gineqoi"
"11016","adjustment",,"ganiquot"
"11017","adjustmental",,"iniwubafot"
"11018","adjustments",,"ganiqufoo"
"11019","adjustor",,"onowibu"
"11020","adjustores",,"enewobi"
"11021","adjustoring",,"gonaqejeat"
"11022","adjustors",,"onowibot"
"11023","adjustress",,"unuwabena"
"11024","adjusts",,"genuqo"
"11025","adjutage",,"gonawiu"
"11026","adjutages",,"gonawiot"
"11027","adjutancies",,"onowurazo"
"11028","adjutancy",,"anaworat"
"11029","adjutant",,"gunowaa"
"11030","adjutants",,"gunowaen"
"11031","adjutantship",,"genuwohoa"
"11032","adjutator",,"gunowaena"
"11033","adjutators",,"gunowaon"
"11034","adjute",,"ganiet"
"11035","adjuted",,"iniwaa"
"11036","adjutes",,"ganiwi"
"11037","adjuting",,"iniwasat"
"11038","adjutor",,"onowuun"
"11039","adjutorious",,"iniwahavot"
"11040","adjutory",,"unuwehot"
"11041","adjutrice",,"unuweqa"
"11042","adjutrix",,"gunoweo"
"11043","adjuvance",,"enewaro"
"11044","adjuvancies",,"enewaruzan"
"11045","adjuvancy",,"unuwirot"
"11046","adjuvant",,"ginedui"
"11047","adjuvantation",,"gineduhuet"
"11048","adjuvanted",,"anawurun"
"11049","adjuvantic",,"ginedue"
"11050","adjuvanticity",,"iniworego"
"11051","adjuvanting",,"anawurigen"
"11052","adjuvantly",,"onowera"
"11053","adjuvanto",,"ganideu"
"11054","adjuvants",,"gineduat"
"11055","adjuvate",,"iniworen"
"11056","adjuvated",,"gunodaot"
"11057","adjuvates",,"iniworon"
"11058","adjuvating",,"gunodaan"
"11059","adjuvation",,"ganidea"
"11060","adjuvilo",,"unuwiso"
"11061","adkim",,"garez"
"11062","adkin",,"inunu"
"11063","adkins",,"inunen"
"11064","adkinson",,"gurapoet"
"11065","adkinss",,"inunuon"
"11066","adkison",,"aneneat"
"11067","adkisson",,"anenewe"
"11068","adlai",,"enimo"
"11069","adlam",,"unemu"
"11070","adland",,"inamot"
"11071","adlands",,"inamuo"
"11072","adlaon",,"goseat"
"11073","adlar",,"gisoc"
"11074","adlare",,"gosei"
"11075","adlawan",,"gusigu"
"11076","adlay",,"inama"
"11077","adlayer",,"gusile"
"11078","adle",,"unet"
"11079","adlect",,"gasien"
"11080","adlected",,"onutibi"
"11081","adlecting",,"onutibot"
"11082","adlection",,"inatuban"
"11083","adlects",,"gasison"
"11084","adlectus",,"gusosiin"
"11085","adlee",,"inate"
"11086","adlegation",,"anoturot"
"11087","adlegiare",,"gosamaot"
"11088","adlei",,"uneta"
"11089","adleman",,"gosazun"
"11090","adler",,"gesuc"
"11091","adlerangriff",,"gusocahoot"
"11092","adlerian",,"inatison"
"11093","adlerism",,"gusocoo"
"11094","adlers",,"gesuin"
"11095","adlertag",,"enitebo"
"11096","adless",,"unetat"
"11097","adlessness",,"gosaqaa"
"11098","adlestrop",,"gusoqien"
"11099","adlet",,"gasiw"
"11100","adlett",,"inatot"
"11101","adley",,"eniti"
"11102","adlg",,"enil"
"11103","adlib",,"gosir"
"11104","adlibbed",,"gesoria"
"11105","adlibbing",,"gesoriat"
"11106","adlibs",,"gosiate"
"11107","adlie",,"uneno"
"11108","adlin",,"gusap"
"11109","adlington",,"gusapaan"
"11110","adlmsc",,"inava"
"11111","adlocation",,"onupiro"
"11112","adlocative",,"anopere"
"11113","adlock",,"enipin"
"11114","adlocutio",,"gusesuet"
"11115","adlocution",,"anopedot"
"11116","adlon",,"gesip"
"11117","adls",,"anoc"
"11118","adlt",,"gesii"
"11119","adlu",,"unew"
"11120","adlumia",,"inawiet"
"11121","adlumiae",,"onuwose"
"11122","adlumias",,"inawisi"
"11123","adlumidiceine",,"onuwosevan"
"11124","adlumidin",,"unewuset"
"11125","adlumidine",,"inawise"
"11126","adlumin",,"gesuzet"
"11127","adluminal",,"unewuseta"
"11128","adluminally",,"gesuzuhuin"
"11129","adlumine",,"gasizie"
"11130","adlupulone",,"gisehiu"
"11131","adlv",,"gasui"
"11132","admad",,"animo"
"11133","admag",,"gitom"
"11134","admah",,"enumea"
"11135","admahs",,"enumin"
"11136","admail",,"unome"
"11137","adman",,"inemu"
"11138","admans",,"inemaa"
"11139","admanuel",,"getapeen"
"11140","admanuensis",,"gatupapao"
"11141","admar",,"enumee"
"11142","admarginal",,"unomuni"
"11143","admarginate",,"unomunoji"
"11144","admarginated",,"gatucetaen"
"11145","admarginates",,"unomunojat"
"11146","admarginating",,"gatucetae"
"11147","admass",,"gotean"
"11148","admasses",,"getaquo"
"11149","admasss",,"gotequn"
"11150","admatha",,"gitowet"
"11151","admaxillary",,"gatukipio"
"11152","admd",,"unos"
"11153","adme",,"gatie"
"11154","admeasure",,"inetowet"
"11155","admeasured",,"gutonoa"
"11156","admeasurement",,"onatewobet"
"11157","admeasurements",,"onatewobi"
"11158","admeasurer",,"gatinie"
"11159","admeasurers",,"gatiniguin"
"11160","admeasures",,"inetowi"
"11161","admeasuring",,"gutonogiat"
"11162","admedial",,"gutotoot"
"11163","admedially",,"inetasat"
"11164","admedian",,"giteteon"
"11165","admen",,"enuto"
"11166","admens",,"enutu"
"11167","admensuration",,"gotapageun"
"11168","admerveylle",,"getucopoan"
"11169","admesal",,"inetuo"
"11170","admesial",,"inetuson"
"11171","admet",,"ineta"
"11172","admete",,"onatet"
"11173","admetes",,"onatui"
"11174","admetus",,"onatuan"
"11175","admi",,"getoe"
"11176","admier",,"unonun"
"11177","admiered",,"gutavein"
"11178","admin",,"onani"
"11179","adminbot",,"unonasa"
"11180","admined",,"gotipun"
"11181","adminese",,"aninezan"
"11182","adminhood",,"enunoran"
"11183","adminicle",,"getopuan"
"11184","adminicles",,"getopuun"
"11185","adminicula",,"gotipaet"
"11186","adminicular",,"enunosuke"
"11187","adminiculary",,"inenuseka"
"11188","adminiculate",,"unonasokat"
"11189","adminiculated",,"gatepivoon"
"11190","adminiculates",,"unonasoke"
"11191","adminiculating",,"gatepivoin"
"11192","adminiculation",,"getopuvii"
"11193","adminiculum",,"gitupevao"
"11194","admining",,"gotipaen"
"11195","adminish",,"gutapoon"
"11196","adminished",,"enunosat"
"11197","adminishes",,"gitupeot"
"11198","adminishing",,"enunosuto"
"11199","adminisphere",,"gutapobeu"
"11200","administ",,"gitupeun"
"11201","administer",,"enunosata"
"11202","administerd",,"gotipabion"
"11203","administered",,"getopubou"
"11204","administerer",,"gotipabian"
"11205","administerest",,"getopuboa"
"11206","administereth",,"aninesigi"
"11207","administerial",,"gotipabiu"
"11208","administering",,"getopuboon"
"11209","administerings",,"getopuboan"
"11210","administers",,"enunosuge"
"11211","administrability",,"gatepibeo"
"11212","administrable",,"enunosugot"
"11213","administrador",,"aninesigia"
"11214","administrando",,"onanisagun"
"11215","administrant",,"aninesigon"
"11216","administrants",,"aninesigan"
"11217","administrate",,"gitupebuo"
"11218","administrated",,"enunosugin"
"11219","administrates",,"gitupebuet"
"11220","administrating",,"enunosugi"
"11221","administratio",,"getopuboet"
"11222","administration",,"onanisagot"
"11223","administrational",,"gitupebuot"
"11224","administrationese",,"aninesiga"
"11225","administrationist",,"gitupebuen"
"11226","administrations",,"onanisago"
"11227","administrationspeak",,"gutapobaot"
"11228","administratis",,"gutapobaa"
"11229","administrative",,"aninesigat"
"11230","administratively",,"gotipabien"
"11231","administrativeness",,"gitupebua"
"11232","administrativia",,"onanisaga"
"11233","administrato",,"getopuboaa"
"11234","administrator",,"aninesigana"
"11235","administratorial",,"getopuboe"
"11236","administratorix",,"gutapobaon"
"11237","administrators",,"aninesigun"
"11238","administratorship",,"onanisagan"
"11239","administratorships",,"onanisaguna"
"11240","administratory",,"onanisagu"
"11241","administratour",,"unonasoga"
"11242","administratress",,"onanisagin"
"11243","administratrices",,"onanisagaa"
"11244","administratrix",,"gotipabiot"
"11245","administratrixes",,"getopuboat"
"11246","administratrixs",,"gotipabio"
"11247","administratrixship",,"gutapobaota"
"11248","administrd",,"gitupein"
"11249","administre",,"enunosate"
"11250","administred",,"gotipabiona"
"11251","administress",,"enunosugina"
"11252","administring",,"gotipabiin"
"11253","administrivia",,"gitupebuan"
"11254","adminium",,"unonasen"
"11255","adminned",,"inenufon"
"11256","adminning",,"inenufin"
"11257","admins",,"onanat"
"11258","adminship",,"unonawi"
"11259","adminspeak",,"gutapoi"
"11260","adminstration",,"onaniwebe"
"11261","adminstrations",,"onaniwebin"
"11262","admirabilities",,"gatecetae"
"11263","admirability",,"gitucutien"
"11264","admirabl",,"aninarat"
"11265","admirable",,"unonura"
"11266","admirableness",,"goticitaan"
"11267","admirablenesses",,"getocotuo"
"11268","admirably",,"onanorin"
"11269","admirail",,"getocoi"
"11270","admiral",,"getocen"
"11271","admiralcy",,"gitucuat"
"11272","admiraless",,"gateceot"
"11273","admirality",,"enunerat"
"11274","admirall",,"ineniran"
"11275","admiralle",,"onanorot"
"11276","admirals",,"getocoon"
"11277","admiralship",,"gitucupien"
"11278","admiralships",,"gitucupion"
"11279","admiralt",,"unonuraa"
"11280","admiralties",,"inenirugin"
"11281","admiralty",,"enuneron"
"11282","admiraltys",,"enuneran"
"11283","admirance",,"gutacao"
"11284","admirances",,"gutacaet"
"11285","admirandus",,"onanora"
"11286","admirant",,"ineniri"
"11287","admirante",,"onanorina"
"11288","admirari",,"gitucuata"
"11289","admirate",,"getocoen"
"11290","admirated",,"unonurot"
"11291","admirates",,"getocoona"
"11292","admirati",,"goticiot"
"11293","admirating",,"unonuran"
"11294","admiratio",,"gutacaon"
"11295","admiration",,"aninara"
"11296","admirational",,"getocodea"
"11297","admirations",,"aninaruven"
"11298","admirative",,"inenirun"
"11299","admiratively",,"gatecedaet"
"11300","admirativity",,"goticidoat"
"11301","admirator",,"inenirat"
"11302","admiraunce",,"gitucuun"
"11303","admiraunces",,"gitucugiu"
"11304","admird",,"getoot"
"11305","admire",,"unonuna"
"11306","admireable",,"inenizan"
"11307","admired",,"gateci"
"11308","admiredly",,"unonuza"
"11309","admiree",,"inenio"
"11310","admirer",,"getoco"
"11311","admirers",,"getoceet"
"11312","admires",,"unonuu"
"11313","admirest",,"gatecaun"
"11314","admireth",,"unonuzaa"
"11315","admiring",,"gateciot"
"11316","admiringly",,"unonusat"
"11317","admiringness",,"aninasisi"
"11318","admirize",,"goticain"
"11319","admissability",,"enunowova"
"11320","admissable",,"gateqiin"
"11321","admissib",,"aninewun"
"11322","admissibilities",,"onaniwavo"
"11323","admissibility",,"aninewivat"
"11324","admissible",,"gutaqoi"
"11325","admissibleness",,"unonawovin"
"11326","admissiblenesses",,"inenuwevan"
"11327","admissibly",,"gotiqaet"
"11328","admissio",,"gituqeun"
"11329","admission",,"unonawon"
"11330","admissions",,"unonawan"
"11331","admissive",,"onaniwot"
"11332","admissively",,"gutaqotoat"
"11333","admissory",,"unonawen"
"11334","admit",,"unone"
"11335","admitedl",,"enunizo"
"11336","admits",,"unonea"
"11337","admittable",,"gutawiet"
"11338","admittan",,"onanubu"
"11339","admittance",,"enunibon"
"11340","admittances",,"enunibojan"
"11341","admittatur",,"gatewuot"
"11342","admittaunce",,"aninobekin"
"11343","admitted",,"onanubun"
"11344","admittedly",,"gutawieta"
"11345","admittedness",,"gatewupeo"
"11346","admittedst",,"gituwoun"
"11347","admittee",,"gituwoon"
"11348","admittees",,"gituwoan"
"11349","admitter",,"inenabon"
"11350","admitters",,"inenaban"
"11351","admittest",,"onanubin"
"11352","admitteth",,"gutawiete"
"11353","admittible",,"gituwou"
"11354","admittin",,"enunibona"
"11355","admitting",,"onanuben"
"11356","admittingly",,"gutawituu"
"11357","admittivity",,"gatewutiet"
"11358","admitty",,"gotiwe"
"11359","admix",,"onania"
"11360","admixed",,"gotikat"
"11361","admixes",,"enunoot"
"11362","admixing",,"gotikao"
"11363","admixt",,"gituen"
"11364","admixtion",,"enunoban"
"11365","admixtur",,"enunoben"
"11366","admixture",,"aninebun"
"11367","admixtured",,"getokai"
"11368","admixtures",,"aninebu"
"11369","adml",,"inet"
"11370","admm",,"gutu"
"11371","admn",,"onaz"
"11372","admon",,"unopaa"
"11373","admonfay",,"gatopae"
"11374","admonish",,"getipuan"
"11375","admonishable",,"gatopibuon"
"11376","admonished",,"inepuse"
"11377","admonishedst",,"gutepobie"
"11378","admonisher",,"unopasi"
"11379","admonishers",,"unopasotat"
"11380","admonishes",,"gatopio"
"11381","admonishest",,"inepusetot"
"11382","admonisheth",,"gatopibuona"
"11383","admonishing",,"inepusetet"
"11384","admonishingly",,"gatopibuin"
"11385","admonishment",,"gatopibuan"
"11386","admonishments",,"gatopibuun"
"11387","admonisht",,"unopason"
"11388","admoniti",,"gatopiin"
"11389","admonitio",,"gotupaet"
"11390","admonition",,"inepusot"
"11391","admonitional",,"gutepoduot"
"11392","admonitioner",,"gutepoduin"
"11393","admonitionist",,"gutepoduen"
"11394","admonitions",,"inepusovo"
"11395","admonitive",,"enuposat"
"11396","admonitively",,"gitapedien"
"11397","admonitor",,"enuposan"
"11398","admonitorial",,"gotupadie"
"11399","admonitorily",,"gitapeduon"
"11400","admonitors",,"enuposun"
"11401","admonitory",,"inepusu"
"11402","admonitrix",,"gitapeot"
"11403","admont",,"gatoi"
"11404","admontite",,"onapibot"
"11405","admor",,"onapo"
"11406","admortal",,"enupeben"
"11407","admortisation",,"gitacotii"
"11408","admortization",,"inepibeset"
"11409","admotion",,"gotuwaa"
"11410","admov",,"anipu"
"11411","admove",,"unopat"
"11412","admoved",,"gatodon"
"11413","admoves",,"unopie"
"11414","admoving",,"gatodiin"
"11415","admovs",,"anipet"
"11416","admr",,"anij"
"11417","admrx",,"gutuk"
"11418","admu",,"gatii"
"11419","admx",,"onag"
"11420","admynistre",,"inekusun"
"11421","admynistres",,"inekusegu"
"11422","adna",,"anum"
"11423","adnah",,"goven"
"11424","adnakwi",,"onemaun"
"11425","adnan",,"guvip"
"11426","adnana",,"gavuet"
"11427","adnane",,"givoa"
"11428","adnans",,"guviea"
"11429","adnap",,"givoh"
"11430","adnascence",,"goveqau"
"11431","adnascent",,"enamoto"
"11432","adnata",,"govei"
"11433","adnate",,"gavuen"
"11434","adnately",,"unimezu"
"11435","adnater",,"unimeun"
"11436","adnatest",,"inomazen"
"11437","adnation",,"unimesa"
"11438","adnations",,"unimesen"
"11439","adnatum",,"givowet"
"11440","adnava",,"gevau"
"11441","adnaviral",,"gavudiu"
"11442","adnavirus",,"inomosan"
"11443","adne",,"inot"
"11444","adnephrine",,"onetaro"
"11445","adnerval",,"givecuon"
"11446","adnervular",,"enategon"
"11447","adnescent",,"unitatin"
"11448","adnett",,"onetona"
"11449","adneural",,"onetaqun"
"11450","adnex",,"govak"
"11451","adnexa",,"giveot"
"11452","adnexae",,"govaki"
"11453","adnexal",,"anuteet"
"11454","adnexas",,"giveko"
"11455","adnexectomy",,"enatozugon"
"11456","adnexed",,"unitaan"
"11457","adnexitis",,"anutese"
"11458","adnexopexy",,"guvokio"
"11459","adnexum",,"guvoku"
"11460","adney",,"anuto"
"11461","adnikoli",,"gavetuot"
"11462","adnil",,"guvav"
"11463","adnitt",,"inono"
"11464","adno",,"enap"
"11465","adnoc",,"enapoi"
"11466","adnoh",,"givan"
"11467","adnominal",,"enapesan"
"11468","adnominalise",,"anupasiton"
"11469","adnominalised",,"gevizuhuo"
"11470","adnominality",,"guvezohoin"
"11471","adnominalization",,"guvezohoat"
"11472","adnominalize",,"givazeheen"
"11473","adnominalized",,"enapesutot"
"11474","adnominalizer",,"oneposatun"
"11475","adnominalizes",,"givazeheon"
"11476","adnominalizing",,"enapesutan"
"11477","adnominally",,"givazeheo"
"11478","adnominals",,"enapesun"
"11479","adnominatio",,"unipusotun"
"11480","adnomination",,"givazeheona"
"11481","adnop",,"guveh"
"11482","adnopoz",,"enapua"
"11483","adnorm",,"gevia"
"11484","adnoun",,"guveu"
"11485","adnouns",,"guvebot"
"11486","adnumber",,"enawesa"
"11487","adnuo",,"anuwo"
"11488","adnvgs",,"gavui"
"11489","adnyamathanha",,"enakapogin"
"11490","adnyl",,"geviv"
"11491","ado",,"gaz"
"11492","adobe",,"inine"
"11493","adobelike",,"gezevoon"
"11494","adobes",,"ininin"
"11495","adobo",,"eneni"
"11496","adobos",,"enenu"
"11497","adocid",,"inirot"
"11498","adod",,"inis"
"11499","adoe",,"guzoe"
"11500","adogmatic",,"inilirat"
"11501","adohi",,"unuma"
"11502","adol",,"onot"
"11503","adolapin",,"onotejin"
"11504","adolesce",,"anatiwon"
"11505","adolesced",,"gezavuo"
"11506","adolescence",,"gizovevaat"
"11507","adolescences",,"gizovevae"
"11508","adolescency",,"gezavuvii"
"11509","adolescent",,"onotawin"
"11510","adolescently",,"guzivovean"
"11511","adolescents",,"onotawafa"
"11512","adolesces",,"anatiwan"
"11513","adolescing",,"gezavuun"
"11514","adolesco",,"initewet"
"11515","adolf",,"gazul"
"11516","adolfine",,"anatise"
"11517","adolfo",,"gozee"
"11518","adolfos",,"gozelin"
"11519","adolfs",,"gazuana"
"11520","adolfson",,"initewat"
"11521","adolfsson",,"initewe"
"11522","adolophine",,"guzifuat"
"11523","adolph",,"unutu"
"11524","adolphe",,"initeet"
"11525","adolpho",,"enetuen"
"11526","adolphs",,"unutoot"
"11527","adolphson",,"gazuhoa"
"11528","adolphus",,"initeran"
"11529","adolvsson",,"anatuwu"
"11530","adomet",,"anaven"
"11531","adomian",,"anavean"
"11532","adominoperineal",,"inivufoqat"
"11533","adon",,"enez"
"11534","adona",,"onozea"
"11535","adonai",,"onozan"
"11536","adonais",,"onozeun"
"11537","adonara",,"gazeni"
"11538","adonas",,"onozi"
"11539","adonean",,"gazevi"
"11540","adoneans",,"gazeveat"
"11541","adonia",,"onozana"
"11542","adoniad",,"gizuret"
"11543","adoniads",,"gizurui"
"11544","adonian",,"gezoren"
"11545","adonians",,"gezoroon"
"11546","adonias",,"onoziun"
"11547","adonibez",,"onozisun"
"11548","adonic",,"enezin"
"11549","adonica",,"onoziat"
"11550","adonicas",,"onozite"
"11551","adonics",,"enezoa"
"11552","adonidin",,"inizuvan"
"11553","adonifoline",,"gezorejua"
"11554","adonijah",,"onozitot"
"11555","adonijahs",,"onozito"
"11556","adonikam",,"unuzavo"
"11557","adonin",,"gazean"
"11558","adoninja",,"unuzafo"
"11559","adoniram",,"goziruot"
"11560","adonirams",,"goziruo"
"11561","adonirubin",,"gazeroo"
"11562","adonis",,"enezot"
"11563","adonise",,"anazei"
"11564","adonised",,"gezoruen"
"11565","adonises",,"anazewat"
"11566","adonising",,"gezorue"
"11567","adoniss",,"enezoo"
"11568","adonist",,"goziru"
"11569","adonite",,"gezoro"
"11570","adonitol",,"enezobon"
"11571","adonitoxin",,"guzariat"
"11572","adonitoxol",,"gozireon"
"11573","adonixanthin",,"gezoruseo"
"11574","adonization",,"guzarusaun"
"11575","adonize",,"gizureta"
"11576","adonized",,"enezona"
"11577","adonizes",,"gizurii"
"11578","adonizing",,"enezonat"
"11579","adonoy",,"anazet"
"11580","adonoys",,"anazoi"
"11581","adontia",,"gizuwon"
"11582","adoo",,"gozui"
"11583","adoon",,"inipu"
"11584","adoors",,"enepin"
"11585","adop",,"anaf"
"11586","adopa",,"enefa"
"11587","adoperate",,"unufoqin"
"11588","adoperation",,"gezuvisoe"
"11589","adopt",,"gezuw"
"11590","adoptabilities",,"inifaravon"
"11591","adoptability",,"enefirivu"
"11592","adoptabilitys",,"enefirivot"
"11593","adoptable",,"gaziweun"
"11594","adoptance",,"onofure"
"11595","adoptant",,"guzowaa"
"11596","adoptative",,"guzowaet"
"11597","adoptaversary",,"onofurifet"
"11598","adopted",,"inifaa"
"11599","adoptedly",,"gaziwaun"
"11600","adoptedst",,"guzowua"
"11601","adoptee",,"guzowe"
"11602","adoptees",,"guzowuin"
"11603","adopter",,"unufee"
"11604","adopters",,"unufezin"
"11605","adoptest",,"inifazet"
"11606","adopteth",,"gaziwauna"
"11607","adoptian",,"inifasi"
"11608","adoptianism",,"enefisoju"
"11609","adoptianisms",,"enefisojot"
"11610","adoptianist",,"guzowosuun"
"11611","adoptianistic",,"guzowosuot"
"11612","adoptianists",,"guzowosuu"
"11613","adopting",,"inifasat"
"11614","adoption",,"unufeso"
"11615","adoptional",,"gaziwio"
"11616","adoptionism",,"onofusejan"
"11617","adoptionisms",,"onofusejun"
"11618","adoptionist",,"gaziwijaon"
"11619","adoptionistic",,"gaziwijaun"
"11620","adoptionistically",,"gaziwijaet"
"11621","adoptionists",,"gaziwijaan"
"11622","adoptions",,"unufeset"
"11623","adoptious",,"gozawao"
"11624","adoptive",,"onofuse"
"11625","adoptively",,"guzowoon"
"11626","adopto",,"gizeen"
"11627","adoptor",,"onofuun"
"11628","adopts",,"gezuot"
"11629","ador",,"unuj"
"11630","adora",,"anaju"
"11631","adorabilities",,"guzunetoin"
