"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"142637","canup",,"okuwi"
"142638","canupp",,"laveen"
"142639","canus",,"loviqe"
"142640","canusium",,"luvaqaot"
"142641","canute",,"ukewon"
"142642","canutes",,"ukewuan"
"142643","canutian",,"lavewean"
"142644","canutillo",,"ukewuso"
"142645","canutillos",,"ukewuset"
"142646","canutish",,"loviwiu"
"142647","canutism",,"ikawiset"
"142648","canuto",,"okuwet"
"142649","canutus",,"ukewuat"
"142650","canuxploitation",,"levokupaon"
"142651","canva",,"ekibi"
"142652","canvas",,"ekibat"
"142653","canvasado",,"lavoneia"
"142654","canvasba",,"luvenaun"
"142655","canvasback",,"livanuon"
"142656","canvasbacks",,"livanutuan"
"142657","canvasboard",,"levinotaet"
"142658","canvased",,"levinou"
"142659","canvaser",,"lovunian"
"142660","canvasers",,"lovuniuna"
"142661","canvases",,"akobowen"
"142662","canvasful",,"akobowat"
"142663","canvasing",,"levinoon"
"142664","canvasless",,"lavoneun"
"142665","canvaslike",,"luvenaen"
"142666","canvasman",,"luvenaot"
"142667","canvass",,"ekibie"
"142668","canvassable",,"akobowetat"
"142669","canvasse",,"akobowena"
"142670","canvassed",,"levinoot"
"142671","canvasser",,"lovuniune"
"142672","canvassers",,"lovuniu"
"142673","canvasses",,"akobowon"
"142674","canvasseth",,"akobowata"
"142675","canvassi",,"ekibiwot"
"142676","canvassing",,"levinoan"
"142677","canvassings",,"levinobuun"
"142678","canvassy",,"ikabawa"
"142679","canvastown",,"ikabawi"
"142680","canvaswork",,"lovuniota"
"142681","canvasy",,"ikabain"
"142682","canvey",,"ekiban"
"142683","canwell",,"lovavan"
"142684","canwood",,"ikadiota"
"142685","cany",,"lavae"
"142686","canyon",,"ikakin"
"142687","canyondam",,"livifuon"
"142688","canyoned",,"livifuo"
"142689","canyoneer",,"livifueta"
"142690","canyoneered",,"akokafifan"
"142691","canyoneering",,"akokafifa"
"142692","canyoneers",,"livifui"
"142693","canyoner",,"luvufau"
"142694","canyoning",,"livifuun"
"142695","canyonings",,"livifuu"
"142696","canyonland",,"levefoon"
"142697","canyonlands",,"levefopoan"
"142698","canyonleigh",,"okukofefet"
"142699","canyonless",,"lovofiot"
"142700","canyonlike",,"levefoan"
"142701","canyons",,"ikakiaa"
"142702","canyonside",,"livifuan"
"142703","canyonsides",,"livifubeun"
"142704","canyonville",,"luvufakoi"
"142705","canyonvilles",,"luvufakoat"
"142706","canyopay",,"akokajeta"
"142707","canzo",,"akola"
"142708","canzon",,"luvaata"
"142709","canzona",,"lavefet"
"142710","canzonas",,"lavefei"
"142711","canzone",,"livufa"
"142712","canzoneri",,"okulofe"
"142713","canzones",,"livufuen"
"142714","canzonet",,"ekilefin"
"142715","canzonets",,"ekilefa"
"142716","canzonetta",,"livufui"
"142717","canzonettas",,"livufupoat"
"142718","canzonette",,"levofoen"
"142719","canzoni",,"luvafu"
"142720","canzos",,"akolaa"
"142721","canzuk",,"ekiluna"
"142722","caoayan",,"luzelat"
"142723","caoba",,"luzon"
"142724","caoc",,"ekurn"
"142725","caodaiist",,"ekusisoa"
"142726","caodaism",,"lezenoa"
"142727","caodaisms",,"lezenoen"
"142728","caodaist",,"ekusisin"
"142729","caodaists",,"ekusisa"
"142730","caoile",,"lazuen"
"142731","caoilinn",,"lezavoon"
"142732","caoine",,"luziat"
"142733","caolan",,"iketine"
"142734","caoli",,"lezir"
"142735","caolinite",,"lozuriot"
"142736","caon",,"lazu"
"142737","caoque",,"akihot"
"142738","caoques",,"akiheo"
"142739","caorf",,"ikejua"
"142740","caoshu",,"lozei"
"142741","caouette",,"okawibon"
"142742","caouk",,"ukowa"
"142743","caoutchin",,"luzawao"
"142744","caoutchouc",,"ekuweten"
"142745","caoutchoucin",,"lazewesuo"
"142746","caoutchoucs",,"ekuwetecon"
"142747","caoxite",,"okageon"
"142748","cap",,"lop"
"142749","capa",,"lipa"
"142750","capabili",,"lopurie"
"142751","capabilities",,"ukimosivi"
"142752","capability",,"okemasin"
"142753","capabilitys",,"okemaseva"
"142754","capablanca",,"akumizi"
"142755","capablancas",,"akumizujat"
"142756","capable",,"lepire"
"142757","capableness",,"ekamuzujen"
"142758","capablenesses",,"akumiziju"
"142759","capablenesss",,"ekamuzujon"
"142760","capabler",,"akumizen"
"142761","capablest",,"ukimoze"
"142762","capablier",,"akumizia"
"142763","capabliest",,"ukimozot"
"142764","capably",,"luperat"
"142765","capac",,"lipas"
"142766","capaceous",,"lipaseen"
"142767","capacetabine",,"ikomozati"
"142768","capacified",,"lipasuan"
"142769","capacifies",,"okemesina"
"142770","capacify",,"akumuson"
"142771","capacifying",,"laposenuo"
"142772","capaciou",,"lupesau"
"142773","capacious",,"lupesaot"
"142774","capaciously",,"ikomosakat"
"142775","capaciousness",,"ukimiseki"
"142776","capaciousnesses",,"ikomosaka"
"142777","capacita",,"okemesi"
"142778","capacitance",,"laposedeun"
"142779","capacitances",,"laposedeu"
"142780","capacitary",,"lepisoen"
"142781","capacitate",,"lopusie"
"142782","capacitated",,"akumusotan"
"142783","capacitates",,"lopusidiin"
"142784","capacitating",,"akumusota"
"142785","capacitation",,"ekamasitat"
"142786","capacitations",,"ekamasite"
"142787","capacitative",,"ukimiseten"
"142788","capacitatively",,"lepisodou"
"142789","capacitativly",,"lopusidion"
"142790","capacitator",,"ukimiseto"
"142791","capaciti",,"ekamasot"
"142792","capacities",,"akumusat"
"142793","capacitive",,"laposeun"
"142794","capacitively",,"ukimisevet"
"142795","capacitivity",,"ekamasivat"
"142796","capacito",,"ikomoso"
"142797","capacitor",,"laposeat"
"142798","capacitorless",,"ekamasicun"
"142799","capacitors",,"laposee"
"142800","capacitous",,"okemesu"
"142801","capacitron",,"ekamaset"
"142802","capacity",,"ikomosa"
"142803","capacocha",,"akumuhona"
"142804","capacs",,"lipau"
"142805","capacti",,"ekamaea"
"142806","capactins",,"laposoat"
"142807","capade",,"akumu"
"142808","capaholic",,"lupeneo"
"142809","capalayan",,"lipavoet"
"142810","capalbo",,"lupevun"
"142811","capaldi",,"lepivin"
"142812","capaldo",,"lipava"
"142813","capalonga",,"lipavaan"
"142814","capalus",,"ukimeat"
"142815","capaneus",,"okemezi"
"142816","capaneuss",,"okemezat"
"142817","capanga",,"ekamau"
"142818","capanna",,"lupepun"
"142819","capanne",,"lopupi"
"142820","capano",,"ekamun"
"142821","capape",,"okemo"
"142822","capapie",,"okemioni"
"142823","capariaan",,"lipacuon"
"142824","caparison",,"lipacuan"
"142825","caparisoned",,"akumisece"
"142826","caparisoning",,"akumisecet"
"142827","caparisons",,"lipacuun"
"142828","caparo",,"ukimia"
"142829","caparra",,"lapocen"
"142830","caparro",,"lepicin"
"142831","caparulo",,"lipaceet"
"142832","capas",,"lipaq"
"142833","capasan",,"akumuo"
"142834","capasso",,"lapoqet"
"142835","capataan",,"lopuwean"
"142836","capataces",,"ekameru"
"142837","capatain",,"lepiwaa"
"142838","capatas",,"okemoet"
"142839","capataz",,"lapowo"
"142840","capatazs",,"lapowuet"
"142841","capatch",,"lipawa"
"142842","capatton",,"akumabon"
"142843","capax",,"ukimie"
"142844","capaxorder",,"lopukue"
"142845","capb",,"ekani"
"142846","capbadge",,"lipenaa"
"142847","capcase",,"lopenet"
"142848","capcode",,"ekareat"
"142849","capcom",,"lopeon"
"142850","capcut",,"ukiron"
"142851","capd",,"akus"
"142852","capdenac",,"lupuvaat"
"142853","cape",,"lepo"
"142854","capea",,"lopin"
"142855","capeable",,"lapenaen"
"142856","capeador",,"lupaneun"
"142857","capeadores",,"lipunaet"
"142858","capeadors",,"lupaneu"
"142859","capecastle",,"lupasiin"
"142860","capece",,"lapein"
"142861","capecitabin",,"ikotosatan"
"142862","capecitabine",,"oketesutot"
"142863","capeck",,"lapea"
"142864","caped",,"ukitue"
"142865","capeen",,"ekatan"
"142866","capeesh",,"ukitaan"
"142867","capefair",,"lupaliin"
"142868","capefairs",,"lupalia"
"142869","capehan",,"lapenet"
"142870","capehart",,"ekaturina"
"142871","capek",,"lapet"
"142872","capekino",,"ikotuset"
"142873","capeks",,"lapeo"
"142874","capel",,"ikota"
"142875","capelan",,"lipuva"
"142876","capelans",,"lipuvoen"
"142877","capeless",,"oketuzi"
"142878","capelet",,"lipuvot"
"142879","capelets",,"lipuveo"
"142880","capelike",,"ekatisot"
"142881","capelin",,"lopivat"
"142882","capeline",,"lepovoa"
"142883","capelines",,"lepovoen"
"142884","capeling",,"lipuvui"
"142885","capelins",,"lopivie"
"142886","capell",,"lipuot"
"142887","capella",,"lupavun"
"142888","capellae",,"lipuvoo"
"142889","capellan",,"akutozon"
"142890","capellane",,"ukitezu"
"142891","capellas",,"lupaviu"
"142892","capelle",,"lopivi"
"142893","capellen",,"ikotazo"
"142894","capellet",,"akutozet"
"142895","capellets",,"akutozi"
"142896","capelli",,"lipuven"
"142897","capelline",,"ikotazon"
"142898","capellines",,"ikotazan"
"142899","capellini",,"ukitezo"
"142900","capellinis",,"ukitezet"
"142901","capellis",,"lipuvoon"
"142902","capellmeister",,"lupavifuat"
"142903","capellmeisters",,"lupavifue"
"142904","capello",,"lapevon"
"142905","capelocracy",,"lapevovoun"
"142906","capels",,"ikotu"
"142907","capelss",,"ikotaot"
"142908","capemay",,"lopizon"
"142909","capemays",,"lopizean"
"142910","capen",,"oketee"
"142911","capeneddick",,"ukitizepot"
"142912","capeneddicks",,"ukitizepo"
"142913","capener",,"lipupot"
"142914","capenhurst",,"lipupiat"
"142915","capensis",,"oketewat"
"142916","caper",,"akutia"
"142917","caperberry",,"lupacuin"
"142918","caperbush",,"akutisi"
"142919","capercaillie",,"oketatevo"
"142920","capercaillies",,"oketatevet"
"142921","capercailye",,"lopicisain"
"142922","capercailzie",,"akutituvu"
"142923","capercailzies",,"akutituvot"
"142924","capercally",,"akutitan"
"142925","capercut",,"lapeceet"
"142926","caperdewsie",,"lopicupuu"
"142927","capered",,"lapeca"
"142928","caperer",,"lepoce"
"142929","caperers",,"lepocuin"
"142930","capering",,"lapeceat"
"142931","caperingly",,"ukitosen"
"142932","capernaism",,"lipucuat"
"142933","capernaisms",,"lipucusee"
"142934","capernaite",,"oketafe"
"142935","capernaites",,"oketafevin"
"142936","capernaitic",,"ikotefovat"
"142937","capernaitical",,"lupacasoat"
"142938","capernaitically",,"ikotefoven"
"142939","capernaiticallys",,"ikotefovon"
"142940","capernaiticals",,"lupacasoe"
"142941","capernaitics",,"ikotefove"
"142942","capernaitish",,"lapecesien"
"142943","capernaitishs",,"lapecesion"
"142944","capernau",,"lupacae"
"142945","capernaum",,"lopicie"
"142946","capernoited",,"lupacajoen"
"142947","capernoitie",,"ikotefavun"
"142948","capernoities",,"ikotefavu"
"142949","capernoity",,"ekatufet"
"142950","capernosity",,"ekatufidi"
"142951","capernutie",,"akutifat"
"142952","capernwray",,"ukitofin"
"142953","caperquin",,"lupacia"
"142954","capers",,"akutote"
"142955","capersome",,"ukitowu"
"142956","capersomeness",,"lopicijuet"
"142957","capertee",,"lupaceat"
"142958","caperton",,"ukitobe"
"142959","caperwort",,"akutiki"
"142960","capes",,"lepoq"
"142961","capesante",,"lipuqoen"
"142962","capeshit",,"lepoqeo"
"142963","capesize",,"akutusen"
"142964","capesized",,"lepoqoot"
"142965","capeskin",,"ekatava"
"142966","capeskins",,"ekataven"
"142967","capestane",,"lipuqaen"
"142968","capestratus",,"ukitibuta"
"142969","capet",,"ukitui"
"142970","capetian",,"lupawau"
"142971","capetians",,"lupawaot"
"142972","capetillo",,"ikotisi"
"142973","capetonian",,"oketohin"
"142974","capetonians",,"oketohiva"
"142975","capetown",,"lipuwaen"
"142976","capetownian",,"akutahaju"
"142977","capetowns",,"lipuwaon"
"142978","capets",,"ukitona"
"142979","capette",,"lupawan"
"142980","capettes",,"lupaweun"
"142981","capeverdean",,"lepoduwao"
"142982","capeville",,"ukitesin"
"142983","capevilles",,"ukitesa"
"142984","capeweed",,"akutizot"
"142985","capeweedes",,"ukitozat"
"142986","capeweeds",,"akutizo"
"142987","capewell",,"lapegion"
"142988","capewise",,"lipuguo"
"142989","capework",,"ukitohe"
"142990","capeworks",,"ukitohin"
"142991","capex",,"oketei"
"142992","capexit",,"lipuka"
"142993","capfast",,"lupane"
"142994","capful",,"lepoin"
"142995","capfuls",,"lepoba"
"142996","capgaronnite",,"laponajien"
"142997","capgemini",,"ekalopon"
"142998","capgras",,"ikolea"
"142999","caph",,"ekami"
"143000","caphar",,"lupoat"
"143001","capharnaism",,"ukimeqaton"
"143002","capharnaum",,"ikomaqan"
"143003","caphaurus",,"lopanau"
"143004","caphauruss",,"lopanaot"
"143005","capheaton",,"akumeran"
"143006","caphis",,"ekamua"
"143007","caphite",,"lepurot"
"143008","caphosol",,"lapifeun"
"143009","caphouse",,"ekamedot"
"143010","caphs",,"ekamaa"
"143011","caphthor",,"lapiwaun"
"143012","caphtor",,"ikomio"
"143013","caphtori",,"ikomihon"
"143014","caphtorian",,"lipewae"
"143015","caphtorim",,"ekamehon"
"143016","caphtorims",,"ekamehan"
"143017","caphtorite",,"lipewaun"
"143018","caphtors",,"ikomihet"
"143019","capi",,"lope"
"143020","capias",,"lipoot"
"143021","capiases",,"lopeniat"
"143022","capiat",,"ekanuna"
"143023","capiatur",,"lopenuun"
"143024","capibara",,"lapuruon"
"143025","capibarae",,"lupiriu"
"143026","capibaras",,"lapuruan"
"143027","capicha",,"okenei"
"143028","capiche",,"akunuen"
"143029","capicola",,"okenehat"
"143030","capicolla",,"lopesuin"
"143031","capicollo",,"liposaat"
"143032","capiel",,"ikonin"
"143033","capilaceous",,"akunorefe"
"143034","capilano",,"lepavaen"
"143035","capilene",,"lepavua"
"143036","capili",,"ukinune"
"143037","capilla",,"lapuvi"
"143038","capillaceous",,"lapuvusia"
"143039","capillaire",,"ikonazat"
"143040","capillaires",,"ikonazove"
"143041","capillament",,"lupivisei"
"143042","capillar",,"ukinezin"
"143043","capillare",,"ikonazon"
"143044","capillarectasia",,"lepavasia"
"143045","capillaria",,"akunozu"
"143046","capillariasis",,"akunozubon"
"143047","capillaric",,"ukinezen"
"143048","capillarid",,"lapuvuin"
"143049","capillaries",,"ikonazobe"
"143050","capillarigation",,"akunozubu"
"143051","capillariid",,"lapuvusoo"
"143052","capillarily",,"lepavasie"
"143053","capillarimeter",,"akunozubona"
"143054","capillarimetry",,"ikonazoben"
"143055","capillariness",,"lopevesuat"
"143056","capillariomotor",,"ikonazobat"
"143057","capillarioscopy",,"lipovosaan"
"143058","capillariosis",,"ekanizaba"
"143059","capillarisation",,"ukinezibo"
"143060","capillarisin",,"lipovosaen"
"143061","capillarities",,"lupiviseu"
"143062","capillaritis",,"lapuvusoon"
"143063","capillaritron",,"lapuvusoan"
"143064","capillarity",,"lopevesuet"
"143065","capillarization",,"lopevesuot"
"143066","capillarize",,"lepavasiat"
"143067","capillarized",,"ukinezibon"
"143068","capillarogenesis",,"lupiviseet"
"143069","capillarographic",,"lopevesuen"
"143070","capillarography",,"lupiviseen"
"143071","capillarometry",,"akunozubone"
"143072","capillaron",,"lapuvuot"
"143073","capillaropathic",,"lapuvusoe"
"143074","capillaropathy",,"lopevesue"
"143075","capillaroprotective",,"lopevesuon"
"143076","capillarosclerosis",,"ekanizabun"
"143077","capillaroscopic",,"lepavasiet"
"143078","capillaroscopically",,"lepavasiin"
"143079","capillaroscopy",,"lipovosaet"
"143080","capillarotoxic",,"akunozubi"
"143081","capillarotrophic",,"akunozubin"
"143082","capillarotropic",,"lepavasion"
"143083","capillarovenous",,"okenuzebe"
"143084","capillary",,"ekanizen"
"143085","capillarylike",,"lupiviseua"
"143086","capillate",,"okenuze"
"143087","capillation",,"lupivisiat"
"143088","capillature",,"lipovosoe"
"143089","capillatus",,"okenuzot"
"143090","capilletium",,"ikonazegu"
"143091","capilli",,"lupivot"
"143092","capilliconidiophore",,"okenuzizun"
"143093","capilliculture",,"ikonazuzen"
"143094","capillifolium",,"lipovotiat"
"143095","capilliform",,"lepavateot"
"143096","capilliposide",,"lepavatea"
"143097","capillitia",,"ikonaze"
"143098","capillitial",,"lipovotoa"
"143099","capillitium",,"ukinezagat"
"143100","capillitiums",,"ukinezage"
"143101","capillose",,"lapuvue"
"143102","capillovirus",,"lupivijae"
"143103","capillus",,"lipovoi"
"143104","capilotade",,"akunohat"
"143105","capim",,"lapuz"
"143106","capin",,"ikono"
"143107","caping",,"ukinuni"
"143108","capings",,"ukiniu"
"143109","capinitan",,"ekanaset"
"143110","capio",,"lupif"
"143111","capirotada",,"ukinohot"
"143112","capisce",,"lepaqu"
"143113","capisced",,"ukinitat"
"143114","capisces",,"lepaqoot"
"143115","capisch",,"ekanain"
"143116","capische",,"akunuton"
"143117","capiscing",,"ukinito"
"143118","capish",,"ekanu"
"143119","capishca",,"okenerat"
"143120","capishe",,"akunuet"
"143121","capistra",,"lipoqaet"
"143122","capistran",,"ukinibot"
"143123","capistrano",,"ekanabon"
"143124","capistranos",,"ekanabetan"
"143125","capistrate",,"akunubat"
"143126","capistratone",,"lepaqiwoun"
"143127","capistro",,"lupiqeot"
"143128","capistrum",,"lupiqeo"
"143129","capit",,"akunaa"
"143130","capita",,"ekanune"
"143131","capitagium",,"ukinuret"
"143132","capitaine",,"lupiwia"
"143133","capital",,"lepawot"
"143134","capitaldom",,"ukinuro"
"143135","capitale",,"lapuwui"
"143136","capitaled",,"ikoniren"
"143137","capitali",,"lepawaen"
"143138","capitaling",,"ikonire"
"143139","capitalis",,"lepawaon"
"143140","capitalisable",,"lapuwupien"
"143141","capitalisabler",,"ukinurivun"
"143142","capitalisables",,"lapuwupion"
"143143","capitalisablest",,"ikoniroven"
"143144","capitalisation",,"lepawapuen"
"143145","capitalisations",,"lepawapuon"
"143146","capitalise",,"lapuwuu"
"143147","capitalised",,"ikonirovat"
"143148","capitaliser",,"ukinurivet"
"143149","capitalisers",,"ukinurivi"
"143150","capitalises",,"lapuwupiot"
"143151","capitalising",,"ikonirovo"
"143152","capitalism",,"lupiwion"
"143153","capitalisms",,"lupiwipoan"
"143154","capitalist",,"ukinuren"
"143155","capitalistic",,"ukinurivan"
"143156","capitalistical",,"lapuwupian"
"143157","capitalistically",,"ukinurivo"
"143158","capitalists",,"ukinurivon"
"143159","capitalitis",,"ukinurivia"
"143160","capitalizable",,"akunaruva"
"143161","capitalizabler",,"lopewepaan"
"143162","capitalizables",,"akunaruven"
"143163","capitalizablest",,"lepawapua"
"143164","capitalization",,"ekanerava"
"143165","capitalizations",,"ekaneraven"
"143166","capitalize",,"akunarun"
"143167","capitalized",,"lepawapui"
"143168","capitalizer",,"lopewepao"
"143169","capitalizers",,"lopewepaet"
"143170","capitalizes",,"akunaruvu"
"143171","capitalizing",,"lepawapuot"
"143172","capitall",,"ikoniret"
"143173","capitally",,"akunarat"
"143174","capitalness",,"ekaneraji"
"143175","capitalnesss",,"ekanerajat"
"143176","capitals",,"lepawao"
"143177","capitan",,"lapuwon"
"143178","capitana",,"lepawaa"
"143179","capitani",,"lapuwuat"
"143180","capitania",,"lepawaet"
"143181","capitanian",,"okenorot"
"143182","capitanis",,"lapuwue"
"143183","capitano",,"lopewee"
"143184","capitanos",,"lopewein"
"143185","capitans",,"lapuwuan"
"143186","capitare",,"lopeweat"
"143187","capitasti",,"lopeweina"
"143188","capitata",,"lipowoen"
"143189","capitate",,"lepawaot"
"143190","capitated",,"ukinure"
"143191","capitately",,"akunarata"
"143192","capitates",,"lepawaoa"
"143193","capitatim",,"lapuwuea"
"143194","capitating",,"ukinureta"
"143195","capitation",,"akunaru"
"143196","capitations",,"akunarovot"
"143197","capitative",,"ikoniri"
"143198","capitatum",,"lupiwiaa"
"143199","capitayn",,"lopeweun"
"143200","capitayns",,"lopeweu"
"143201","capite",,"ukinia"
"143202","capiteaux",,"lipoweet"
"143203","capitectomy",,"lopewavea"
"143204","capitella",,"okenoze"
"143205","capitellacin",,"lepawupoe"
"143206","capitellar",,"lupiwoen"
"143207","capitellate",,"lopewapia"
"143208","capitellid",,"lopewaa"
"143209","capitelliform",,"ikonizofet"
"143210","capitellum",,"ikonizat"
"143211","capitellums",,"ikonizofe"
"143212","capiteux",,"lopewaat"
"143213","capitialism",,"lupiwasaat"
"143214","capitis",,"akunaon"
"143215","capitle",,"lupiwe"
"143216","capito",,"okenone"
"143217","capitofemoral",,"lupiwenuu"
"143218","capitol",,"lopewun"
